"","date","hour.ending","hour","solarTCR1","solarTCR2","solarTCR3","solarTCR4","solarTCR5","windTCR1","windTCR2","windTCR3","windTCR4","windTCR5"
"1",2019-01-01,1,1,-1.12640304693101,0,-1.35840106834907,0,-1.96313664417956,16145.7326134874,0,2729.77090391473,0,345.860267061675
"2",2019-01-01,2,2,-1.12640304693101,0,-1.37117600002633,0,-2.04948418092226,14173.6310016048,0,2721.03845265668,0,300.2392363465
"3",2019-01-01,3,3,-1.12640304693101,0,-1.39530642652783,0,-1.86409094026882,12669.0233038775,0,2603.70726950708,0,285.943434545357
"4",2019-01-01,4,4,-1.10020762723494,0,-1.35698163149604,0,-2.03932564718783,10856.0945675782,0,2533.11115128263,0,219.351325641363
"5",2019-01-01,5,5,-1.10020762723494,0,-1.35414275778998,0,-2.03424638032061,9792.76725441096,0,2493.75324186205,0,217.6600895715
"6",2019-01-01,6,6,-1.10020762723494,0,-1.37401487373239,0,-2.02916711345339,8647.14893293836,0,2608.31044550727,0,244.787117608133
"7",2019-01-01,7,7,-1.07401220753887,0,-1.36691768946724,0,-1.856472039968,6836.33066244831,0,2520.35507142901,0,256.849939826608
"8",2019-01-01,8,8,-0.15717251817642,0,1.15258272465981,0,15.8117577576481,5736.95384793632,0,2579.81904992318,0,307.517280228884
"9",2019-01-01,9,9,40.2885554925557,0,38.8698587833551,0,140.837911694207,5151.74999013484,0,2468.71800137318,0,348.4556543736
"10",2019-01-01,10,10,192.091012631282,0,81.8873120512619,0,332.450714626553,5455.03507980416,0,2396.36211160242,0,336.017970552011
"11",2019-01-01,11,11,317.645659234545,0,148.873376019422,0,513.808477753988,5173.08199515479,0,2564.28899056519,0,341.046844815711
"12",2019-01-01,12,12,239.766676478129,0,188.636060583332,0,694.135149707377,4414.75559751816,0,2732.57506817976,0,343.347075317211
"13",2019-01-01,13,13,467.719218673331,0,293.810653645393,0,586.855954204876,3944.20751332984,0,2638.43785511896,0,332.814834195835
"14",2019-01-01,14,14,416.297609809945,0,353.952193108246,0,418.054138773204,3842.24885108991,0,2601.54604064405,0,335.631900462425
"15",2019-01-01,15,15,264.88808396666,0,189.189640956014,0,288.581086694396,3807.6921182444,0,2385.5680411915,0,254.110087577936
"16",2019-01-01,16,16,142.031565592092,0,91.7992395959657,0,161.078790160069,3302.47148296494,0,2138.33674055476,0,190.189334616398
"17",2019-01-01,17,17,32.141779967078,0,14.4172201162189,0,42.8563141921477,2404.27954024878,0,1897.69779164549,0,163.203035354356
"18",2019-01-01,18,18,-1.10020762723494,0,2.31652094414386,0,-2.07742014869196,1870.44750873303,0,1754.51939794536,0,149.331910651757
"19",2019-01-01,19,19,-1.10020762723494,0,2.15044683233943,0,-2.19424328663796,1873.79765872711,0,1657.36672729493,0,109.543029064098
"20",2019-01-01,20,20,-1.07401220753887,0,2.14334964807428,0,-2.11297501676248,1874.30811692084,0,1214.81587739925,0,120.067797861159
"21",2019-01-01,21,21,-1.10020762723494,0,2.14760795863337,0,-2.24757558874374,1329.62777639735,0,795.923842906486,0,117.213369972996
"22",2019-01-01,22,22,-1.07401220753887,0,2.12631640583793,0,-1.96313664417956,737.050156957166,0,496.174077202733,0,122.445242380576
"23",2019-01-01,23,23,-1.10020762723494,0,2.12347753213187,0,-1.95551774387874,558.342603943661,0,391.411828390687,0,105.181682439165
"24",2019-01-01,24,24,-1.10020762723494,0,2.12205809527884,0,-2.13075245079774,565.373200410119,0,241.903690380792,0,105.867890888719
"25",2019-01-02,1,25,-1.10020762723494,0,2.14193021122125,0,-1.8590116734016,528.032540104736,0,158.291903361065,0,119.07771488948
"26",2019-01-02,2,26,-1.07401220753887,0,2.10218597933643,0,-2.03678601375422,642.842738045411,0,110.255875251609,0,118.184772133889
"27",2019-01-02,3,27,-1.10020762723494,0,2.12915527954399,0,-1.9453592101443,746.041084470099,0,106.748406063272,0,124.035602072192
"28",2019-01-02,4,28,-1.12640304693101,0,2.10360541618946,0,-1.86917020713604,726.961100893035,0,105.679865536017,0,107.285141733714
"29",2019-01-02,5,29,-1.07401220753887,0,2.08089442654099,0,-2.34408165922088,760.792897312168,0,108.637972080397,0,110.499486576362
"30",2019-01-02,6,30,-1.10020762723494,0,2.09224992136523,0,-1.99107261194926,773.532904331925,0,60.2035051302691,0,125.346994989397
"31",2019-01-02,7,31,-1.07401220753887,0,2.14051077436823,0,-1.99361224538287,605.261862119454,0,6.63159191632997,0,109.445888848009
"32",2019-01-02,8,32,-0.2619541969607,0,7.84380804984006,0,10.0467898633562,576.144297254096,0,-11.7660197040757,0,105.872872438262
"33",2019-01-02,9,33,37.9571631396055,0,74.8965855500924,0,113.173684701907,1273.63608898022,0,-11.7901675126012,0,107.719781931345
"34",2019-01-02,10,34,90.7933246665788,0,173.414019771446,0,165.269185325523,2284.31757515971,0,-11.8233707493238,0,128.5040520123
"35",2019-01-02,11,35,178.155049352972,0,256.861292924187,0,302.777637588269,2555.27650560315,0,-11.3736178155354,0,103.27374896418
"36",2019-01-02,12,36,185.987479842097,0,292.378441860687,0,481.778620889314,4861.77541958413,0,-1.90767687351868,0,91.5969968352909
"37",2019-01-02,13,37,157.277299855205,0,281.022947036452,0,422.922616065432,8289.85393472164,0,35.5848143384679,0,56.6128197818958
"38",2019-01-02,14,38,125.633232862352,0,194.215866852591,0,433.436698480572,10470.449836569,0,107.629801074455,0,53.6849140379731
"39",2019-01-02,15,39,64.6241003902048,0,129.763497667088,0,312.682207979343,12785.7166207009,0,182.617801974494,0,28.7572401245931
