X,Y,FID,Plant_Name,Owner,Operator,City,State,County,ZipCode,Period,Cap_MMcfd,Plant_Flow,BTU_Conten,Dry_Stor,NGL_Stor,Longitude,Latitude,Source
-94.26188,32.18788,124,East Texas,"DCP Operating Company, LP","DCP Operating Company, LP",Carthage,TX,Panola,75631,2017,720,400,1175,0,185000,-94.26188,32.18788,"EIA-757, Natural Gas Processing Plant Survey"
-94.5887,32.86324,125,East Texas (Avinger),Enbridge G & P (East Texas) L.P.,Enbridge G & P (East Texas) L.P.,Avinger,TX,Marion,75630,2017,85,65,1080,0,4000,-94.5887,32.86324,"EIA-757, Natural Gas Processing Plant Survey"
-103.67417,31.36833,126,East Toyah Gas Plant,"EagleClaw Midstream Ventures, LLC","EagleClaw Midstream Ventures, LLC",Pecos,TX,Reeves,79772,2017,440,300,1250,0,4500,-103.67417,31.36833,"EIA-757, Natural Gas Processing Plant Survey"
-103.46041,32.79485,127,East Vacuum Liquid Recovery Plant,ConocoPhillips,ConocoPhillips,Lovington,NM,Lea,88260,2017,45,24,1027,0,1355,-103.46041,32.79485,"EIA-757, Natural Gas Processing Plant Survey"
-101.35176,32.49659,128,East Vealmoor Gas Plant,West Texas Gas Processing LP,West Texas Gas Processing LP,Coahoma,TX,Howard,79511,2017,45,22,1267,0,750,-101.35176,32.49659,"EIA-757, Natural Gas Processing Plant Survey"
-104.75717,40.53094,129,Eaton Plant,"DCP Operating Company, LP","DCP Operating Company, LP",Eaton,CO,Weld,80631,2017,11,10,1175,0,1140,-104.75717,40.53094,"EIA-757, Natural Gas Processing Plant Survey"
-107.82401,41.6467,130,Echo Springs Gas Plant,Williams,"Williams Midstream Services, LLC",Wamsutter,WY,Carbon,82336,2017,745,480,0,0,0,-107.82401,41.6467,"EIA-757, Natural Gas Processing Plant Survey"
-91.79556,30.75611,131,Elba Mini Plant,"JP Oil Company, LLC","JP Oil Company, LLC",Mellville,LA,St. Landry,71533,2017,3,2,0,0,952,-91.79556,30.75611,"EIA-757, Natural Gas Processing Plant Survey"
-98.96891,34.04329,132,Electra Plant,Layline North Texas LLC,Layline Energy I LLC,Electra,TX,Wilbarger,76360,2017,1,1,0,0,1429,-98.96891,34.04329,"EIA-757, Natural Gas Processing Plant Survey"
-108.84269,44.97966,133,Elk Basin Gasoline Plant,Encore Energy Partners Operating LLC,Encore Energy Partners Operating LLC,Powell,WY,Park,82435,2017,13,12,340,0,0,-108.84269,44.97966,"EIA-757, Natural Gas Processing Plant Survey"
-93.56444,32.36111,134,Elm Grove Plant,ETC Field Services LLC,ETC Field Services LLC,Haughton,LA,Bossier,71037,2017,200,155,1070,0,2700,-93.56444,32.36111,"EIA-757, Natural Gas Processing Plant Survey"
-97.43806,34.56306,135,Elmore City Gas Plant,Cimarex Energy Co., ,Elmore City,OK,Garvin,73433-9163,2017,26,11,1303,0,106,-97.43806,34.56306,"EIA-757, Natural Gas Processing Plant Survey"
-110.08967,41.39687,136,Emigrant Trail Gas Plant,"Green River Processing, LLC","Green River Processing, LLC",Lyman,WY,Uinta,82937,2017,55,32,1124,0,2800,-110.08967,41.39687,"EIA-757, Natural Gas Processing Plant Survey"
-97.6836,32.98473,137,Enbridge G&P (North Texas) Springtown Plant,Enbridge,Enbridge,Springtown,TX,Parker,76082,2017,0,0,0,0,0,-97.6836,32.98473,"EIA-757, Natural Gas Processing Plant Survey"
-97.87731,32.73387,138,Enbridge G&P (North Texas) Weatherford Plant,Enbridge,Enbridge,Weatherford,TX,Parker,76088,2017,70,65,1257,0,430,-97.87731,32.73387,"EIA-757, Natural Gas Processing Plant Survey"
-98.01186,28.75175,139,ETC Kenedy Plant,"ETC Texas Pipeline, Ltd.",Energy Transfer Company,Karnes City,TX,Karnes,78118,2017,410,370,1277,0,0,-98.01186,28.75175,"EIA-757, Natural Gas Processing Plant Survey"
-103.14833,32.42583,140,Eunice,"DCP Operating Company, LP","DCP Operating Company, LP", ,NM,Lea,88240,2017,105,95,1250,0,4000,-103.14833,32.42583,"EIA-757, Natural Gas Processing Plant Survey"
-92.53167,30.46056,141,Eunice Plant, ,"Enlink Processing, LLC",Eunice,LA,Acadia Parish,70535,2017,500,340,1036,0,66577,-92.53167,30.46056,"EIA-757, Natural Gas Processing Plant Survey"
-101.89556,35.53806,142,Fain Gas Plant, , ,Masterson,TX,Potter,79058,2017,50,35,1400,0,3048,-101.89556,35.53806,"EIA-757, Natural Gas Processing Plant Survey"
-94.83721,32.08185,143,Fairplay-Duncan Gas Processing Plant,Enterprise Gathering LLC,Enterprise Gathering LLC,Henderson,TX,Rusk,75652,2017,40,30,1097,0,714,-94.83721,32.08185,"EIA-757, Natural Gas Processing Plant Survey"
-95.5823,32.0859,144,Fairway Gas Plant,Exxon,"Vanguard Natural Resourses, Inc.",Poynor,TX,Henderson,75782,2017,88,40,1086,0,1083,-95.5823,32.0859,"EIA-757, Natural Gas Processing Plant Survey"
-80.59122,39.87752,145,Fort Beeler,Williams Partners LP,Williams Partners LP,Cameron,WV,Marshall,26033,2017,520,280,1212,0,19285,-80.59122,39.87752,"EIA-757, Natural Gas Processing Plant Survey"
-105.62047,42.78799,146,Fort Union Medicine Bow Treating Facility,Crestone Energy Ventures LLC,"Western Gas Partners, LP",Douglas,WY,Converse,82633,2017,340,111,953,0,0,-105.62047,42.78799,"EIA-757, Natural Gas Processing Plant Survey"
-97.51081,34.34867,147,Fox Plant,"DCP Operating Company, LP","DCP Operating Company, LP",Healdton,OK,Carter,73438,2017,24,18,1050,0,1450,-97.51081,34.34867,"EIA-757, Natural Gas Processing Plant Survey"
-84.01813,43.79656,148,Fraser 8,"Breitburn Operating, L.P.","Breitburn Operating, L.P.",Pinconning,MI,Bay,48650,2017,2,2,0,0,0,-84.01813,43.79656,"EIA-757, Natural Gas Processing Plant Survey"
-104.75101,40.1429,149,Ft. Lupton Plant,Kerr McGee Gathering LLC,Kerr McGee Gathering LLC,Ft. Lupton,CO,Weld,80621-9421,2017,160,148,1311,0,7850,-104.75101,40.1429,"EIA-757, Natural Gas Processing Plant Survey"
-103.17949,47.84953,150,Garden Creek Natural Gas Processing Plant,ONEOK,ONEOK,Watford City,ND,McKenzie,58854,2017,300,300,1450,0,28100,-103.17949,47.84953,"EIA-757, Natural Gas Processing Plant Survey"
-108.55414,44.79622,151,Garland Gas Plant,Merit Energy Company,Merit Energy Company,Byron,WY,Park,84212,2017,4,1,1090,0,572,-108.55414,44.79622,"EIA-757, Natural Gas Processing Plant Survey"
-90.96408,29.64288,152,Gibson Plant, ,"Enlink LIG Liquids, LLC",Gibson,LA,Terrabone Parish,70356,2017,110,84,1082,0,0,-90.96408,29.64288,"EIA-757, Natural Gas Processing Plant Survey"
-104.80208,40.27447,153,Gilcrest Plant,AKA Energy,AKA Eenergy Group,Platteville,CO,Weld,80651,2017,23,22,1257,0,1857,-104.80208,40.27447,"EIA-757, Natural Gas Processing Plant Survey"
-93.15694,30.27333,154,Gillis Gas Plant,Targa Field Services LLC,Targa Field Services LLC,Lake Charles,LA,Calcasieu,70615,2017,180,164,1113,0,11280,-93.15694,30.27333,"EIA-757, Natural Gas Processing Plant Survey"
-98.34559,26.42119,155,Gilmore Natural Gas Plant,Enterprise Hydrocarbons L.P.,Enterprise Hydrocarbons L.P.,Edinburg,TX,Hidalgo,78541,2017,265,225,1140,0,900,-98.34559,26.42119,"EIA-757, Natural Gas Processing Plant Survey"
-95.97475,35.96764,156,Glenpool (Creek) Plant,Kinder Morgan (Scissortail Energy LLC),Kinder Morgan (Scissortail Energy LLC),Tulsa,OK,Jenks,74033,2017,25,4,1146,0,1500,-95.97475,35.96764,"EIA-757, Natural Gas Processing Plant Survey"
-97.5536,32.49845,157,Godley gas Plant,Energy Transfer partners,Energy transfer partners,Godley,TX,Johnson,76044,2017,700,350,1280,0,10000,-97.5536,32.49845,"EIA-757, Natural Gas Processing Plant Survey"
-97.55716,32.59539,158,Goforth Plant, ,"Enlink Texas Processing, LP",Fort Worth,TX,Parker,76126,2017,30,20,1213,15,75,-97.55716,32.59539,"EIA-757, Natural Gas Processing Plant Survey"
-102.63451,31.98098,159,Goldsmith,"DCP Operating Company, LP","DCP Operating Company, LP",Goldsmith,TX,Ector,79741,2017,160,165,1325,0,9000,-102.63451,31.98098,"EIA-757, Natural Gas Processing Plant Survey"
-97.63975,28.61726,160,Goliad Gas Plant,"DCP Operating Company, LP","DCP Operating Company, LP",Berclair,TX,Goliad,78710,2017,230,177,1277,0,0,-97.63975,28.61726,"EIA-757, Natural Gas Processing Plant Survey"
-102.97861,30.98753,161,Gomez Plant,ETC Field Services LLC,ETC Field Services LLC,Fort Stockton,TX,Pecos,79735,2017,84,80,950,0,0,-102.97861,30.98753,"EIA-757, Natural Gas Processing Plant Survey"
-85.4091,44.1106,162,Goose Lake Gas Plant,Dart Oil & Gas Corporation,Dart Oil & Gas Corp,Leroy,MI,Osceola,49655,2017,2,0,1134,0,607,-85.4091,44.1106,"EIA-757, Natural Gas Processing Plant Survey"
-98.33814,32.5395,163,Gordon,Enbridge G&P North Texas L.P,"Enbridge G & P (North Texas), L.P.",Gordon,TX,Palo Pinto,76453,2017,40,35,1250,0,3600,-98.33814,32.5395,"EIA-757, Natural Gas Processing Plant Survey"
-92.96083,29.76444,164,Grand Cheniere,"Kinetica Partners, LLC","Kinetica Partners, LLC",Grand Chenier,LA,Cameron,70643,2017,130,26.082,1079,0,0,-92.96083,29.76444,"EIA-757, Natural Gas Processing Plant Survey"
-109.9556,41.5398,165,Granger Gas Plant,"Mountain Gas Resources, LLC",Anadarko Petroleum,Green River,WY,Sweetwater,82935,2017,500,296,1092,0,22300,-109.9556,41.5398,"EIA-757, Natural Gas Processing Plant Survey"
-103.99709,47.59125,166,Grasslands Natural Gas Processing Plant,ONEOK,ONEOK,Alexander,ND,McKenzie,58831,2017,85,68,1340,0,31738,-103.99709,47.59125,"EIA-757, Natural Gas Processing Plant Survey"
-93.63948,32.23687,167,Gravel Point,Aethon United Pipeline LP,Aethon Energy Operating LLC,Frierson,LA,DeSoto,71027,2017,0,0,0,0,0,-93.63948,32.23687,"EIA-757, Natural Gas Processing Plant Survey"
-101.03617,35.51075,168,Gray County Plant,ETC Field Services LLC,ETC Field Services LLC,Pampa,TX,Gray,79065,2017,20,15,1600,0,4300,-101.03617,35.51075,"EIA-757, Natural Gas Processing Plant Survey"
-119.14178,35.43065,169,Greeley Gas Plant,Crimson Resource Management Corp,Crimson Resource Management Corp,Bakersfield,CA,Kern,93309,2017,0.7,0.45,1200,0,238,-119.14178,35.43065,"EIA-757, Natural Gas Processing Plant Survey"
-104.72967,40.36428,170,Greeley Plant,"DCP Operating Company, LP","DCP Operating Company, LP",Evans,CO,Weld,80620,2017,27,25,1175,0,17150,-104.72967,40.36428,"EIA-757, Natural Gas Processing Plant Survey"
-101.40753,35.51399,171,Grey Badger,"Midstream Energy Services, LLC","Midstream Energy  Services, LLC",Panhandle,TX,Carson,79068,2017,25,8,1363,0,2800,-101.40753,35.51399,"EIA-757, Natural Gas Processing Plant Survey"
-79.10058,41.81505,172,Grunder Run Plant,"KCS Energy, Inc","KCS Energy, Inc.",Warren,PA,Warren,16365,2017,2,1,1360,0,1428,-79.10058,41.81505,"EIA-757, Natural Gas Processing Plant Survey"
-97.90256,27.68677,173,Gulf Plains Gas Plant,"DCP Operating Company, LP","DCP Operating Company, LP",Bishop,TX,Nueces,78343,2017,170,143,1200,0,3475,-97.90256,27.68677,"EIA-757, Natural Gas Processing Plant Survey"
-102.9929,31.7302,174,Halley,ETC Field Services LLC,Energy Transfer Company,Kermit,TX,Winkler,79745,2017,107,90,1129,0,169,-102.9929,31.7302,"EIA-757, Natural Gas Processing Plant Survey"
-100.26539,32.86721,175,Hamlin,ETC Field Services LLC,ETC Field Services LLC,Hamlin,TX,Fisher,79520,2017,6,5,1380,0,570,-100.26539,32.86721,"EIA-757, Natural Gas Processing Plant Survey"
-118.2987,33.80734,176,Harbor City, ,"Brea Canon Oil Co., Inc.",Harbor City,CA,Los Angeles,90710-1400,2017,0,0,0,0,0,-118.2987,33.80734,"EIA-757, Natural Gas Processing Plant Survey"
-109.11762,39.20148,177,Harley Dome Plant,"Red Rock Gathering Company, LLC","Red Rock Gathering Company, LLC.", ,UT,Grand County,81505,2017,30,14,1098,0,714,-109.11762,39.20148,"EIA-757, Natural Gas Processing Plant Survey"
-97.18644,35.51506,178,Harrah Plant,Kinder Morgan (Scissortail Energy LLC),Kinder Morgan (Scissortail Energy LLC),Harrah,OK,Lincoln,73045,2017,40,32,1250,0,29525,-97.18644,35.51506,"EIA-757, Natural Gas Processing Plant Survey"
-80.67772,39.55145,179,Hastings Extraction Plant,"Dominion Gathering and Processing, Inc.","Dominion Energy Transmission, Inc.",Pine Grove,WV,Wetzel,26419,2017,180,147,1231,0,37979,-80.67772,39.55145,"EIA-757, Natural Gas Processing Plant Survey"
-88.06681,30.89158,180,Hatter`s Pond, ,Hilcorp Energy Co.,Creola,AL,Mobile,36525,2017,70,8,1295,0,15000,-88.06681,30.89158,"EIA-757, Natural Gas Processing Plant Survey"
-95.19667,32.61167,181,Hawkins Gas Plant,"XTO Energy, Inc.","XTO Energy, Inc.",Hawkins,TX,Wood,75765,2017,180,159,351,0,900,-95.19667,32.61167,"EIA-757, Natural Gas Processing Plant Survey"
-103.5488,47.76333,182,Hay Butte,Caliber North Dakota LLC,Caliber North Dakota LLC,Alexander,ND,McKenzie,58831,2017,10,4.969,1170,0,5000,-103.5488,47.76333,"EIA-757, Natural Gas Processing Plant Survey"
-108.74573,39.49955,183,Hay Canyon Treatment Facility,Caerus Piceance LLC, ,Loma,CO,Garfield,81524,2017,20,3,1070,0,1428,-108.74573,39.49955,"EIA-757, Natural Gas Processing Plant Survey"
-100.38863,35.76874,184,"Hemphill (C, D & E)",Superior Pipeline Corporation,Superior Pipeline Corporation,Canadian,TX,Hemphill,79014,2017,275,195,0,0,800,-100.38863,35.76874,"EIA-757, Natural Gas Processing Plant Survey"
-100.35435,35.83981,185,Hemphill Plant,ETC Field Services LLC,ETC Field Services LLC,Canadian,TX,Hemphill,79014,2017,50,48,1254,0,2143,-100.35435,35.83981,"EIA-757, Natural Gas Processing Plant Survey"
-94.87806,32.15889,186,Henderson,Enbridge G & P (East Texas) L.P.,Enbridge G & P (East Texas) L.P.,Henderson,TX,Rusk,75654,2017,280,115,1090,0,600,-94.87806,32.15889,"EIA-757, Natural Gas Processing Plant Survey"
-104.39271,40.98127,187,Hereford Ranch Plant,"Summit Midstream Partners, LLC","Meadowlark Midstream Company, LLC",Hereford,CO,Weld,80729,2017,20,13,1250,0,329,-104.39271,40.98127,"EIA-757, Natural Gas Processing Plant Survey"
-80.52151,40.9645,188,Hickory Bend,"Columbia Pennant, LLC",TransCanada/Columbia Midstream,New Middletown,OH,Mahoning,44442,2017,200,95,1242,1,4500,-80.52151,40.9645,"EIA-757, Natural Gas Processing Plant Survey"
-100.39561,35.46413,189,Hidetown Plant,Enbridge Pipelines (Texas Gathering) L.P.,Enbridge Pipelines (Texas Gathering) L.P.,Wheeler,TX,Wheeler,79096,2017,132,3,1121,0,833,-100.39561,35.46413,"EIA-757, Natural Gas Processing Plant Survey"
-101.78981,31.85336,190,High Plains Plant,Targa Resources, ,Midland,TX,Midland,79706,2017,200,171,1260,0,837,-101.78981,31.85336,"EIA-757, Natural Gas Processing Plant Survey"
-105.36245,43.84205,191,Hilight Complex,"Western Gas Partners, LP","Western Gas Partners, LP",Gillette,WY,Campbell,82718,2017,60,52,1385,0,13725,-105.36245,43.84205,"EIA-757, Natural Gas Processing Plant Survey"
-100.33968,35.69287,192,Hobart Cryo Plant,Enbridge Pipelines (Texas Gathering) L.P.,Enbridge Pipelines (Texas Gathering) L.P.,Canadian,TX,Hemphill,79014,2017,35,0,0,0,1000,-100.33968,35.69287,"EIA-757, Natural Gas Processing Plant Survey"
-100.39603,35.74717,193,Hobart Ranch Gas Plant,Enbridge Pipelines (Texas Gathering) L.P.,Enbridge Pipelines (Texas Gathering) L.P.,Canadian,TX,Hemphill,79014,2017,125,0,0,0,0,-100.39603,35.74717,"EIA-757, Natural Gas Processing Plant Survey"
-103.30722,32.70556,194,Hobbs Cryogenics Plant,"DCP Operating Company, LP","DCP Operating Company, LP",Hobbs,NM,Lea,88240,2017,42,20,1125,0,80,-103.30722,32.70556,"EIA-757, Natural Gas Processing Plant Survey"
-98.6383,36.6823,195,Hopeton,"SenGas, LP","SemGas, LP",Dacoma,OK,Woods,73731,2017,140,80,1158,0,0,-98.6383,36.6823,"EIA-757, Natural Gas Processing Plant Survey"
-96.62299,29.46976,196,Houston Central Plant,Copano Processing LLC,Copano Processing LLC,Sheridan,TX,Colorado,77475,2017,1000,707,0,0,24608,-96.62299,29.46976,"EIA-757, Natural Gas Processing Plant Survey"
-80.2571,40.26311,197,Houston Plant,MarkWest Liberty Midstream & Resources,MarkWest Liberty Midstream & Resources,Washington,PA,Washington,15301,2017,520,495,1269,0,0,-80.2571,40.26311,"EIA-757, Natural Gas Processing Plant Survey"
-98.38422,32.31411,198,Huckabay,Enbridge G&P North Texas L.P,"Enbridge G & P (North Texas), L.P.",Stephenville,TX,Erath,76401,2017,20,19,1220,0,1833,-98.38422,32.31411,"EIA-757, Natural Gas Processing Plant Survey"
-95.59302,30.81986,199,Huntsville Gas Plant,Copano Processing LLC,Copano Processing LLC,Huntsville,TX,Walker,77320,2017,15,5,1170,0,4285,-95.59302,30.81986,"EIA-757, Natural Gas Processing Plant Survey"
-82.00417,38.40001,200,Hurricane Gas Processing Plant,"Tulsa Hurricane, LLC",Elkhorn Gas Processing,Hurricane,WV,Putnam,25526,2017,10,4,1250,0,2429,-82.00417,38.40001,"EIA-757, Natural Gas Processing Plant Survey"
-107.78501,37.14306,201,Ignacio Gas Plant,Williams,"Williams Midstream Services, LLC",Durango,CO,LaPlata,81303,2017,595,407,1099,0,38850,-107.78501,37.14306,"EIA-757, Natural Gas Processing Plant Survey"
-104.57056,32.46667,202,Indian Basin Gas Plant,Oxy Usa Wtp LP,Oxy Permian Resources - Delaware Basin,Lakewood,NM,Eddy,88254,2017,300,64,1260,0,5000,-104.57056,32.46667,"EIA-757, Natural Gas Processing Plant Survey"
-100.82746,35.89962,203,Indian Creek Gas Plant,Crestwood Panhandle Pipeline LLC,Crestwood Panhandle Pipeline LLC,Pampa,TX,Roberts,79065,2017,36,23,1260,0,1109,-100.82746,35.89962,"EIA-757, Natural Gas Processing Plant Survey"
-98.64313,33.05416,204,Indian Mound,"Advance NGL, Inc.","Advance NGL, Inc.",Graham,TX,Young,76450,2017,1,1,0,0,1429,-98.64313,33.05416,"EIA-757, Natural Gas Processing Plant Survey"
-94.70286,30.75692,205,Indian Springs Gas Plant,"TECO Gas Processing, LLC",Enterprise Products Operating LLC,Livingston,TX,Polk,77351,2017,146,125,1160,0,1068,-94.70286,30.75692,"EIA-757, Natural Gas Processing Plant Survey"
-93.00222,30.48139,206,Indian Village Plant,"JP Oil Company, LLC","JP Oil Company, LLC",Reaves,LA,Allen,70658,2017,3,2,0,0,714,-93.00222,30.48139,"EIA-757, Natural Gas Processing Plant Survey"
-96.53764,29.10957,207,Jackson Plant,"ETC Texas Pipeline, Ltd.",Energy Transfer Company,Ganado,TX,Jackson,77962,2017,800,690,1267,0,10714,-96.53764,29.10957,"EIA-757, Natural Gas Processing Plant Survey"
-103.17361,32.17417,208,Jal #3 Plant,ETC Field Services LLC,ETC Field Services LLC,Jal,NM,Lea,88252,2017,110,95,0,0,6680,-103.17361,32.17417,"EIA-757, Natural Gas Processing Plant Survey"
-100.68229,32.0491,209,Jameson Plant,WTG Jameson LP,West Texas Gas Processing LP,Silver,TX,Coke,76949,2017,60,58,1349,0,750,-100.68229,32.0491,"EIA-757, Natural Gas Processing Plant Survey"
-101.12244,37.55921,210,Jayhawk Gas Plant,Linn Energy,Linn Energy,Ulysses,KS,Grant,67880,2017,450,250,1000,0,0,-101.12244,37.55921,"EIA-757, Natural Gas Processing Plant Survey"
-94.05894,31.91107,211,Joaquin Plant,Enable Midstream Partners,Enable Midstream Partners,Joaquin,TX,Shelby,75954,2017,40,5,1070,0,1191,-94.05894,31.91107,"EIA-757, Natural Gas Processing Plant Survey"
-85.19667,44.69001,212,Kalkaska Gas Processing,Merit Energy Company, ,Kalkaska,MI,Kalkaska,49680,2017,75,32,1099,0,42000,-85.19667,44.69001,"EIA-757, Natural Gas Processing Plant Survey"
-78.76281,41.67731,213,Kane Gas Plant,Kane GPP LP,Elkhorn Gas Processing,Kane,PA,McKean,16735,2017,12,5,1293,0,3035,-78.76281,41.67731,"EIA-757, Natural Gas Processing Plant Survey"
-92.28193,29.88113,214,Kaplan Plant,"PSI Midstream Partners, LP","PSI Midstream Partners, LP",Abbeville,LA,Vermilion,70510,2017,200,120,1100,0,1000,-92.28193,29.88113,"EIA-757, Natural Gas Processing Plant Survey"
-109.39095,40.92909,215,Kastler Dew Point Plant,Dominion Energy Questar Pipeline,Dominion Energy Questar Pipeline,Dutch John,UT,Daggett,84023,2017,300,9,1046,0,2143,-109.39095,40.92909,"EIA-757, Natural Gas Processing Plant Survey"
-100.11389,35.43778,216,Kelton Gas Plant,Kelton Gas Services LLC,Durango Midstream,Wheeler,TX,Wheeler,79096,2017,90,32,1200,0,1200,-100.11389,35.43778,"EIA-757, Natural Gas Processing Plant Survey"
-82.59139,38.37278,217,Kenova,"Markwest Energy Partners, L.P.","Markwest Energy Partners, L.P.",Kenova,WV,Kanawha,25045-0932,2017,160,108,1220,0,13600,-82.59139,38.37278,"EIA-757, Natural Gas Processing Plant Survey"
-80.92372,40.73696,218,Kensington,Utica East Ohio Midstream LLC,Utica East Ohio Midstream LLC,Kensington,OH,Columbiana,77002,2017,750,501,1240,0,9200,-80.92372,40.73696,"EIA-757, Natural Gas Processing Plant Survey"
-104.22037,40.74044,219,Keota Gas Plant,Noble Energy,Noble Midstream Services,Briggsdale,CO,Weld,80611,2017,30,30,1450,0,2857,-104.22037,40.74044,"EIA-757, Natural Gas Processing Plant Survey"
-82.40882,37.83857,220,Kermit,"Core Appalachia Operating, LLC","Core Appalachia Operating, LLC",Kermit,WV,Mingo,25674,2017,32,18,1268,0,714,-82.40882,37.83857,"EIA-757, Natural Gas Processing Plant Survey"
-103.04417,31.94556,221,Keystone,ETC Field Services LLC,ETC Field Services LLC,Kermit,TX,Winkler,79745,2017,100,100,1200,0,500,-103.04417,31.94556,"EIA-757, Natural Gas Processing Plant Survey"
-79.12536,41.81944,222,Keystone Gas Plant,Elkhorn Holdings,Elkhorn Gas Processing,Clarendon,PA,Warren,16735,2017,10,3,1293,0,2064,-79.12536,41.81944,"EIA-757, Natural Gas Processing Plant Survey"
-80.0799464,40.8052444,223,Keystone Plant,MarkWest Liberty Midstream & Resource,MarkWest Liberty Midstream & Resources,Evans City,PA,Butler,16033,2017,410,117,1219,0,55571,-80.0799464,40.8052444,"EIA-757, Natural Gas Processing Plant Survey"
-98.05583,27.46806,224,King Ranch Gas Plant,"ETC Texas Pipeline, Ltd.","ETC Texas Pipeline, Ltd.",Kingsville,TX,Kleberg,78363,2017,650,375,1170,0,140000,-98.05583,27.46806,"EIA-757, Natural Gas Processing Plant Survey"
-97.74498,35.78951,225,Kingfisher,"DCP Operating Company, LP","DCP Operating Company, LP",Cashion,OK,Kingfisher,73016,2017,170,115,1200,0,3600,-97.74498,35.78951,"EIA-757, Natural Gas Processing Plant Survey"
-97.74498,35.78951,226,"Kingfisher Midstream, LLC","Alta Mesa Holdings, LP","Kingfisher Midstream, LLC",Dover,OK,Kingfisher,73734-3513,2017,60,54,1244,0,0,-97.74498,35.78951,"EIA-757, Natural Gas Processing Plant Survey"
-97.87253,37.66021,227,Kingman Gas Plant,Durango Midstream, ,Cheney,KS,Kingman,67025,2017,26,21,0,0,380,-97.87253,37.66021,"EIA-757, Natural Gas Processing Plant Survey"
-97.88261,33.52713,228,Kripple Kreek Gas Plant,Pecan Pipeline Company,Pecan Pipeline Company,Bowie,TX,Montague,76230,2017,160,75,1200,0,7300,-97.88261,33.52713,"EIA-757, Natural Gas Processing Plant Survey"
-91.78967,30.49581,229,Krotz Springs Gas Plant,"JP Oil Company, LLC","JP Oil Company, LLC",Krotz Springs,LA,St. Landry,70750,2017,5,1,0,0,1143,-91.78967,30.49581,"EIA-757, Natural Gas Processing Plant Survey"
-107.96175,36.66727,230,Kutz Gas Plant,Williams,"Williams Midstream Services, LLC",Bloomfield,NM,San Juan,87413,2017,230,114,1152,0,4285,-107.96175,36.66727,"EIA-757, Natural Gas Processing Plant Survey"
-98.15447,27.27639,231,La Gloria,"DCP Operating Company, LP","DCP Operating Company, LP",Falfurrias,TX,Jim Wells,78355,2017,265,40,1130,0,34120,-98.15447,27.27639,"EIA-757, Natural Gas Processing Plant Survey"
-96.88861,30.00583,232,La Grange Plant,ETC Texas Pipeline Ltd,Energy Transfer Company,La Grange,TX,Fayette,78945,2017,200,110,1275,0,1700,-96.88861,30.00583,"EIA-757, Natural Gas Processing Plant Survey"
-105.10533,37.53994,233,La Veta Gas Plant,Tabula Rasa Energy LLC,Tabula Rasa Energy LLC,La Veta,CO,Huerfano,81055,2017,20,4,285,0,2142,-105.10533,37.53994,"EIA-757, Natural Gas Processing Plant Survey"
-102.39433,38.79957,234,Ladder Creek,"DCP Operating Company, LP","DCP Operating Company, LP",Cheyenne Wells,CO,Cheyenne,80810,2017,55,15,750,0,600,-102.39433,38.79957,"EIA-757, Natural Gas Processing Plant Survey"
-78.69785,41.80282,235,Lafayette,MSL Oil & Gas Corp., ,Lewis Run,PA,Mckean,16738,2017,2,2,1360,0,700,-78.69785,41.80282,"EIA-757, Natural Gas Processing Plant Survey"
-91.68271,30.23908,236,Lake LaRose Gas Plant,Whiskey Bay Gathering Company,Whiskey Bay Gathering Company,Breaux Bridge,LA,St. Martin,70517,2017,5,1,1118,0,150,-91.68271,30.23908,"EIA-757, Natural Gas Processing Plant Survey"
-104.74839,40.14548,237,Lancaster Plant,Western Gas Partners LLC,Anadarko Petroleum,Ft. Lupton,CO,Weld,80621-9421,2017,660,653,1311,0,5700,-104.74839,40.14548,"EIA-757, Natural Gas Processing Plant Survey"
-82.80028,37.52632,238,Langley Processing Plant,"Markwest Energy Partners, L.P.","Markwest Energy Partners, L.P.",Langley,KY,Floyd,41645,2017,295,118,1290,0,4897,-82.80028,37.52632,"EIA-757, Natural Gas Processing Plant Survey"
-90.39677,29.54171,239,Larose Processing Plant,Discovery Producer Services,Williams Energy LLC,Larose,LA,Lafourche,70373,2017,600,280,1175,0,100,-90.39677,29.54171,"EIA-757, Natural Gas Processing Plant Survey"
-99.4639,35.81381,240,Leedey Natural Gas Processing,ONEOK,ONEOK,Leedey,OK,Roger Mills,73654-9311,2017,50,20,1180,0,2857,-99.4639,35.81381,"EIA-757, Natural Gas Processing Plant Survey"
-81.22758,40.45066,241,Leesville,Utica East Ohio Midstream LLC,Utica East Ohio Midstream LLC,Dennison,OH,Carroll,44621,2017,250,6,1268,0,3500,-81.22758,40.45066,"EIA-757, Natural Gas Processing Plant Survey"
-78.6591,41.88182,242,Lewis Run Gas Plant,Elkhorn Investments LLC,Elkhorn Gas Processing,Bradford,PA,McKean,16701,2017,5,0,0,0,1821,-78.6591,41.88182,"EIA-757, Natural Gas Processing Plant Survey"
-80.44848,39.13194,243,Lightburn Extraction Plant,"Dominion Gathering and Processing, Inc.","Dominion Energy Transmission, Inc.",Jane Lew,WV,Lewis,26378,2017,44,9,1166,0,5028,-80.44848,39.13194,"EIA-757, Natural Gas Processing Plant Survey"
