GEOID,2019_Population,INTPTLAT,INTPTLONG                                                                                                               
47051,42208,35.155926,-86.099203
47053,49133,35.991632,-88.933812
47055,29464,35.202723,-87.035319
47057,23320,36.277509,-83.509546
47059,69069,36.179487,-82.847523
47061,13427,35.393386,-85.710379
47063,64934,36.218397,-83.266071
47065,367804,35.163472,-85.201843
47067,6620,36.521353,-83.227493
47069,25050,35.218785,-88.988697
47071,25652,35.201893,-88.185696
47073,56786,36.452089,-82.931485
47075,17304,35.586678,-89.282691
47077,28117,35.653994,-88.387674
47079,32345,36.325295,-88.300288
47081,25178,35.802327,-87.467116
47083,8201,36.285782,-87.705598
47085,18582,36.040822,-87.790453
47087,11786,36.35425,-85.674128
47089,54495,36.048338,-83.441143
47091,17788,36.453203,-81.861247
47093,470313,35.992726,-83.937721
47095,7016,36.333905,-89.485536
47097,25633,35.762951,-89.627732
47099,44142,35.220476,-87.396546
47101,12268,35.523244,-87.496983
47103,34366,35.142784,-86.593403
47105,54068,35.735085,-84.314085
47107,53794,35.424472,-84.619949
47109,25694,35.175375,-88.56374
47111,24602,36.537757,-86.00096
47113,97984,35.606056,-88.833424
47115,28907,35.133422,-85.618399
47117,34375,35.468343,-86.765865
47119,96387,35.615696,-87.077763
47121,12422,35.512203,-84.816102
47123,46545,35.447818,-84.249705
47125,208993,36.500354,-87.380887
47127,6488,35.288888,-86.358684
47129,21403,36.138697,-84.639262
47131,30069,36.361892,-89.148078
47133,22241,36.34485,-85.283076
47135,8076,35.663752,-87.869326
47137,5048,36.559364,-85.075741
47139,16832,35.109437,-84.541112
47141,80245,36.14094,-85.49618
47143,33167,35.60059,-84.949548
47145,53382,35.84725,-84.523929
47147,71813,36.527509,-86.869354
47149,332285,35.843369,-86.417213
47151,22068,36.435234,-84.50352
47153,15026,35.372336,-85.410082
47155,98250,35.787822,-83.5249
47157,937166,35.184553,-89.894612
47159,20157,36.256645,-85.941915
47161,13715,36.458464,-87.811889
47163,158348,36.509681,-82.301336
47165,191283,36.472423,-86.458405
47167,61599,35.498763,-89.747145
47169,11284,36.39303,-86.156691
47171,17883,36.100129,-82.418218
47173,19972,36.28414,-83.836088
47175,5872,35.699234,-85.458409
47177,41277,35.67825,-85.777343
47179,129375,36.295665,-82.495037
47181,16673,35.242847,-87.819843
47183,33328,36.303596,-88.721194
47185,27345,35.927049,-85.455785
47187,238412,35.894807,-86.898068
47189,144657,36.149527,-86.291242
48001,57735,31.841261,-95.661727
48003,18705,32.312258,-102.640206
48005,86715,31.251896,-94.611134
48007,23510,28.122621,-96.967501
48009,8553,33.616305,-98.687267
48011,1887,34.964179,-101.356636
48013,51153,28.891478,-98.535381
48015,30032,29.891901,-96.27017
48017,7000,34.067521,-102.830345
48019,23112,29.756389,-99.248285
48021,88723,30.100772,-97.310639
48023,3509,33.618802,-99.208189
48025,32565,28.416077,-97.742586
48027,362924,31.04275,-97.481268
48029,2003554,29.448671,-98.520147
48031,11931,30.266456,-98.399217
48033,654,32.73859,-101.439199
48035,18685,31.900819,-97.637641
48037,93245,33.446065,-94.422393
48039,374264,29.167817,-95.434647
48041,229211,30.656713,-96.302394
48043,9203,29.808997,-103.252458
48045,1546,34.525172,-101.205893
48047,7093,27.034994,-98.215276
48049,37864,31.764137,-98.998456
48051,18443,30.493487,-96.622091
48053,48155,30.78963,-98.201187
48055,43664,29.832399,-97.628141
48057,21290,28.441719,-96.579574
48059,13943,32.29315,-99.372249
48061,423163,26.102923,-97.478958
48063,13094,32.974581,-94.979085
48065,5926,35.405496,-101.355356
48067,30026,33.083698,-94.357579
48069,7530,34.533621,-102.258786
48071,43837,29.696374,-94.669445
48073,52646,31.843881,-95.156343
48075,7306,34.524624,-100.208166
48077,10471,33.785904,-98.212917
48079,2853,33.60844,-102.830449
48081,3387,31.87711,-100.635231
48083,8175,31.914205,-99.346622
48085,1034730,33.194494,-96.579428
48087,2920,34.963358,-100.272135
48089,21493,29.596296,-96.508935
48091,156209,29.812377,-98.258129
48093,13635,31.951645,-98.549617
48095,2726,31.318883,-99.863649
48097,41257,33.639196,-97.210343
48099,75951,31.391177,-97.798022
48101,1398,34.091906,-100.276442
48103,4797,31.422796,-102.487774
48105,3464,30.717532,-101.404211
48107,5737,33.609144,-101.29871
48109,2171,31.445908,-104.526945
48111,7287,36.28637,-102.59402
48113,2635516,32.766987,-96.778424
48115,12728,32.742528,-101.948771
48117,18546,34.940766,-102.607564
48119,5331,33.385933,-95.67335
48121,887207,33.205132,-97.12114
48123,20160,29.082346,-97.361654
48125,2211,33.615363,-100.787617
48127,10124,28.423587,-99.765871
48129,3278,34.955036,-100.815846
48131,11157,27.681123,-98.497393
48133,18360,32.324645,-98.83656
48135,166223,31.865301,-102.542507
48137,1932,29.985933,-100.3074
48139,184826,32.346878,-96.79694
48141,839238,31.76648,-106.241423
48143,42698,32.236669,-98.220545
48145,17297,31.25193,-96.934127
48147,35514,33.591161,-96.104988
48149,25346,29.877886,-96.921231
48151,3830,32.740473,-100.40312
48153,5712,34.07373,-101.303274
48155,1155,33.963306,-99.816828
48157,811688,29.526602,-95.771015
48159,10725,33.175846,-95.219066
48161,19717,31.701749,-96.144957
48163,20306,28.869383,-99.109005
48165,21492,32.743942,-102.631561
48167,342139,29.233453,-94.888456
48169,6229,33.183792,-101.301134
48171,26988,30.325093,-98.94185
48173,1409,31.868006,-101.521494
48175,7658,28.6607,-97.430415
48177,20837,29.461912,-97.49192
48179,21886,35.402542,-100.812374
48181,136212,33.624524,-96.675693
48183,123945,32.486401,-94.816277
48185,28880,30.543231,-95.988082
48187,166847,29.582671,-97.948995
48189,33406,34.068436,-101.822888
48191,2964,34.453189,-100.576343
48193,8461,31.707342,-98.111756
48195,5399,36.272847,-101.35693
48197,3933,34.289904,-99.745697
48199,57602,30.329648,-94.393178
48201,4713325,29.857273,-95.393037
48203,66553,32.547991,-94.374434
48205,5576,35.840244,-102.610047
48207,5658,33.175964,-99.730774
48209,230191,30.061225,-98.029267
48211,3819,35.815956,-100.27921
48213,82737,32.211633,-95.853418
48215,868707,26.396384,-98.18099
48217,36649,31.982681,-97.130668
48219,23021,33.605932,-102.343398
48221,61643,32.430149,-97.831677
48223,37084,33.148967,-95.565434
48225,22968,31.323036,-95.4216
48227,36664,32.30343,-101.438721
48229,4886,31.450868,-105.377549
48231,98594,33.123308,-96.08423
48233,20938,35.837047,-101.362746
48235,1536,31.303424,-100.981304
48237,8935,33.23216,-98.171177
48239,14760,28.959802,-96.58908
48241,35529,30.752932,-94.022294
48243,2274,30.625357,-104.191873
48245,251565,29.854,-94.149331
48247,5200,27.053231,-98.747572
48249,40482,27.733516,-98.090814
48251,175817,32.379821,-97.364959
48253,20083,32.743709,-99.87443
48255,15601,28.908996,-97.852205
48257,136154,32.598944,-96.288377
48259,47431,29.943525,-98.709269
48261,404,26.890213,-97.591143
48263,762,33.18478,-100.76972
48265,52600,30.059953,-99.353339
48267,4337,30.479472,-99.746396
48269,272,33.614268,-100.245345
48271,3667,29.347086,-100.4177
48273,30680,27.438735,-97.66062
48275,3664,33.61189,-99.730356
48277,49859,33.667263,-95.570348
48279,12893,34.068861,-102.348018
48281,21428,31.196731,-98.240889
48283,7520,28.351098,-99.096774
48285,20154,29.382578,-96.923633
48287,17239,30.321498,-96.976823
48289,17404,31.300493,-95.995622
48291,88219,30.158508,-94.844061
48293,23437,31.547543,-96.593623
48295,3233,36.2802,-100.272683
48297,12207,28.351535,-98.126961
48299,21795,30.707584,-98.68469
48301,169,31.844936,-103.561229
48303,310569,33.611469,-101.819944
48305,5951,33.178412,-101.818493
48307,7984,31.205477,-99.359856
48309,256623,31.549596,-97.201511
48311,743,28.384922,-98.578853
48313,14284,30.966878,-95.930372
48315,9854,32.798182,-94.356853
48317,5771,32.30983,-101.961836
48319,4274,30.703916,-99.237302
48321,36643,28.77476,-96.001532
48323,58722,28.729787,-100.316678
48325,51584,29.353661,-99.111085
48327,2138,30.885268,-99.858861
48329,176832,31.814269,-102.002454
48331,24823,30.791242,-96.984395
48333,4873,31.494888,-98.594623
48335,8545,32.304117,-100.924392
48337,19818,33.678356,-97.725014
48339,607391,30.298801,-95.50295
48341,20940,35.835676,-101.890502
48343,12388,33.116466,-94.731265
48345,1200,34.057899,-100.793152
48347,65204,31.62056,-94.62025
48349,50113,32.048448,-96.476909
48351,13595,30.786718,-93.73925
48353,14714,32.312338,-100.418108
48355,362294,27.740032,-97.516214
48357,9836,36.278744,-100.815864
48359,2112,35.401921,-102.59762
48361,83396,30.122323,-93.8941
48363,29189,32.752204,-98.317967
48365,23194,32.163978,-94.305156
48367,142878,32.777096,-97.805905
48369,9605,34.532163,-102.784853
48371,15823,30.773298,-102.718153
48373,51353,30.784553,-94.837338
48375,117415,35.398675,-101.893804
48377,6704,30.005891,-104.261619
48379,12514,32.870457,-95.795613
48381,137713,34.962529,-101.895547
48383,3849,31.375191,-101.514395
48385,3452,29.830097,-99.812549
48387,12023,33.619625,-95.048429
48389,15976,31.308366,-103.712706
48391,6948,28.322116,-97.162472
48393,854,35.838596,-100.836682
48395,17074,31.025481,-96.514941
48397,104915,32.899886,-96.41205
48399,10264,31.845119,-99.982715
48401,54406,32.109423,-94.756382
48403,10542,31.3433,-93.851913
48405,8237,31.382449,-94.16318
48407,28859,30.574388,-95.163136
48409,66730,28.011794,-97.517157
48411,6055,31.155138,-98.819292
48413,2793,30.896233,-100.527216
48415,16703,32.744353,-100.913346
48417,3265,32.74382,-99.347005
48419,25274,31.790139,-94.142579
48421,3022,36.278593,-101.899265
48423,232751,32.375105,-95.268939
48425,9128,32.218071,-97.769217
48427,64633,26.530903,-98.740235
48429,9366,32.738052,-98.839344
48431,1291,31.835773,-101.054911
48433,1350,33.17958,-100.253807
48435,3776,30.522185,-100.513359
48437,7397,34.526319,-101.743865
48439,2102515,32.772119,-97.291224
48441,138034,32.297126,-99.89043
48443,776,30.232343,-102.072513
48445,12337,33.171229,-102.339284
48447,1501,33.170695,-99.205796
48449,32750,33.214599,-94.966783
48451,119200,31.398332,-100.463851
48453,1273954,30.239513,-97.69127
48455,14651,31.096675,-95.151687
48457,21672,30.769295,-94.375656
48459,41753,32.735349,-94.941184
48461,3657,31.353816,-102.041546
48463,26741,29.350308,-99.768427
48465,49025,29.875285,-101.143324
48467,56590,32.558787,-95.836906
48469,92084,28.79637,-96.971198
48471,72971,30.743163,-95.569825
48473,55246,30.01359,-95.982149
48475,11998,31.513069,-103.105113
48477,35882,30.215075,-96.410272
48479,276652,27.760799,-99.340752
48481,41556,29.27848,-96.229674
48483,5056,35.392593,-100.253107
48485,132230,33.988212,-98.70801
48487,12769,34.08492,-99.24244
48489,21358,26.481861,-97.594731
48491,590551,30.649082,-97.605065
48493,51070,29.173883,-98.086734
48495,8010,31.832862,-103.054925
48497,69984,33.219095,-97.653997
48499,45539,32.783588,-95.382166
48501,8713,33.162339,-102.832241
48503,18010,33.158778,-98.67839
48505,14179,26.996981,-99.182603
48507,11840,28.864652,-99.75983
49001,6710,38.357535,-113.238948
49003,56046,41.622623,-113.060252
49005,128289,41.734117,-111.745399
49007,20463,39.673284,-110.588484
49009,950,40.890099,-109.505785
49011,355481,41.037559,-112.201943
49013,19938,40.289393,-110.429584
49015,10012,39.009025,-110.7211
49017,5051,37.831664,-111.450908
49019,9754,38.974326,-109.57345
49021,54839,37.909304,-113.30674
49023,12017,39.71412,-112.790471
49025,7886,37.275089,-111.815329
49027,13188,38.956744,-113.133092
49029,12124,41.091027,-111.577885
49031,1479,38.335881,-112.129375
49033,2483,41.627598,-111.240227
49035,1160437,40.667883,-111.92424
49037,15308,37.602633,-109.791574
49039,30939,39.373426,-111.576933
49041,21620,38.746824,-111.81193
49043,42145,40.87206,-110.968486
49045,72259,40.467753,-113.123979
49047,35734,40.125887,-109.517748
49049,636235,40.120425,-111.668508
49051,34091,40.334884,-111.161568
49053,177556,37.262531,-113.4878
49055,2711,38.25984,-110.990877
49057,260213,41.270325,-111.876883
50001,36777,44.031248,-73.141581
50003,35470,43.035328,-73.111496
50005,29993,44.468791,-72.112168
50007,163774,44.463329,-73.06941
50009,6163,44.724021,-71.732736
50011,49402,44.858964,-72.909402
50013,7235,44.801787,-73.300759
50015,25362,44.611192,-72.632659
50017,28892,44.003373,-72.369579
50019,27037,44.828442,-72.25163
50021,58191,43.612399,-73.060304
50023,58409,44.274969,-72.609444
50025,42222,42.995304,-72.721877
50027,55062,43.572448,-72.598813
51001,32316,37.765944,-75.757807
51003,109330,38.024184,-78.553506
51005,14860,37.787905,-80.008669
51007,13145,37.331927,-77.977462
51009,31605,37.629304,-79.154667
51011,15911,37.370725,-78.81094
51013,236842,38.878337,-77.100703
51015,75558,38.17259,-79.140975
51017,4147,38.068368,-79.731203
51019,78997,37.312257,-79.527223
51021,6280,37.130612,-81.125853
51023,33419,37.565482,-79.797546
51025,16231,36.764204,-77.861483
51027,21004,37.26812,-82.038151
51029,17148,37.573928,-78.529169
51031,54885,37.210152,-79.095428
51033,30725,38.028033,-77.353736
51035,29791,36.731963,-80.727831
51036,6963,37.361054,-77.05417
51037,11880,37.009042,-78.658568
51041,352802,37.378434,-77.585847
51043,14619,39.115307,-77.990748
51045,5131,37.473603,-80.231051
51047,52605,38.48593,-77.956476
51049,9932,37.520189,-78.252836
51051,14318,37.136701,-82.34922
51053,28544,37.073498,-77.635492
51057,10953,37.936389,-76.933747
51059,1147532,38.82952,-77.273252
51061,71222,38.744096,-77.8215
51063,15749,36.931433,-80.350266
51065,27270,37.830584,-78.283494
51067,56042,36.991186,-79.882715
51069,89313,39.20366,-78.263829
51071,16720,37.318072,-80.698321
51073,37348,37.403541,-76.523505
51075,23753,37.718814,-77.917626
51077,15550,36.652229,-81.215324
51079,19819,38.297981,-78.470163
51081,11336,36.680336,-77.560277
51083,33911,36.766461,-78.939614
51085,107766,37.760215,-77.491317
51087,330818,37.43752,-77.300333
51089,50557,36.620612,-79.980662
51091,2190,38.366243,-79.564472
51093,37109,36.901418,-76.707569
51095,76523,37.324837,-76.777888
51097,7025,37.717772,-76.905581
51099,26836,38.27718,-77.162636
51101,17148,37.70826,-77.091054
51103,10603,37.704843,-76.412663
51105,23423,36.701721,-83.130112
51107,413538,39.0812,-77.638898
51109,37591,37.972704,-77.959795
51111,12196,36.945555,-78.240528
51113,13261,38.412059,-78.276961
51115,8834,37.425348,-76.268808
51117,30587,36.687256,-78.368959
51119,10582,37.606975,-76.528082
51121,98535,37.175538,-80.387794
51125,14930,37.789079,-78.88344
51127,23091,37.51016,-76.999331
51131,11710,37.302775,-75.924018
51133,12095,37.856974,-76.379687
51135,15232,37.141167,-78.053866
51137,37051,38.249326,-78.011092
51139,23902,38.623209,-78.491872
51141,17608,36.667138,-80.286413
51143,60354,36.821721,-79.398502
51145,29652,37.549404,-77.912855
51147,22802,37.224881,-78.432957
51149,38353,37.187325,-77.220993
51153,470335,38.701119,-77.479579
51155,34027,37.063385,-80.713444
51157,7370,38.684522,-78.168824
51159,9023,37.942894,-76.730561
51161,94186,37.330792,-80.191237
51163,22573,37.814517,-79.447754
51165,81948,38.507585,-78.885321
51167,26586,36.93342,-82.095934
51169,21566,36.712776,-82.613624
51171,43616,38.856204,-78.573987
51173,30104,36.842318,-81.539786
51175,17631,36.720068,-77.103813
51177,136215,38.182431,-77.657226
51179,152882,38.423084,-77.458048
51181,6422,37.119761,-76.880172
51183,11159,36.926645,-77.259732
51185,40595,37.125395,-81.562924
51187,40164,38.908221,-78.207594
51191,53740,36.747814,-81.950322
51193,18015,38.109311,-76.803933
51195,37383,36.974561,-82.62156
51197,28684,36.899867,-81.083001
51199,68280,37.220914,-76.395533
51510,159428,38.819251,-77.08367
51520,16762,36.616954,-82.157564
51530,6478,37.729345,-79.358134
51540,47266,38.037658,-78.485381
51550,244835,36.679376,-76.301788
51570,17370,37.261685,-77.396804
51580,5538,37.78106,-79.985434
51590,40044,36.583334,-79.408071
51595,5346,36.696182,-77.535975
51600,24019,38.853183,-77.299025
51610,14617,38.884722,-77.175603
51620,7967,36.684014,-76.941396
51630,29036,38.299272,-77.486658
51640,6347,36.66564,-80.914308
51650,134510,37.047961,-76.297293
51660,53016,38.436255,-78.873303
51670,22529,37.29101,-77.298944
51678,7446,37.782332,-79.44432
51680,82168,37.399016,-79.195458
51683,41085,38.746808,-77.482633
51685,17478,38.769398,-77.442323
51690,12554,36.683527,-79.863647
51700,179225,37.076136,-76.52198
51710,242742,36.923015,-76.244641
51720,3981,36.931549,-82.625996
51730,31346,37.20473,-77.392368
51735,12271,37.12836,-76.303534
51740,94398,36.859339,-76.356973
51750,18249,37.120119,-80.559147
51760,230436,37.531399,-77.476009
51770,99143,37.278458,-79.958174
51775,25301,37.285333,-80.055241
51790,24932,38.157978,-79.061876
51800,92108,36.697157,-76.634781
51810,449974,36.779525,-76.029142
51820,22630,38.067157,-78.90142
51830,14954,37.269481,-76.708193
51840,28078,39.173869,-78.176356
53001,19983,47.011238,-118.512861
53003,22582,46.181861,-117.227781
53005,204390,46.228125,-119.516659
53007,77200,47.860974,-120.619041
53009,77331,48.110903,-123.88986
53011,488241,45.77173,-122.485953
53013,3985,46.29285,-117.911634
53015,110593,46.196785,-122.67846
53017,43429,47.741763,-119.694622
53019,7627,48.473256,-118.533589
53021,95222,46.537502,-118.903891
53023,2225,46.429318,-117.536705
53025,97733,47.213633,-119.467788
53027,75061,47.113732,-123.826735
53029,85141,48.158554,-122.670649
53031,32221,47.805708,-123.527057
53033,2252782,47.490552,-121.833977
53035,271473,47.639595,-122.649634
53037,47935,47.124441,-120.676709
53039,22425,45.870446,-120.779305
53041,80707,46.580071,-122.377444
53043,10939,47.582743,-118.417692
53045,66768,47.350832,-123.173103
53047,42243,48.548453,-119.742235
53049,22471,46.556587,-123.782419
53051,13724,48.543825,-117.232191
53053,904980,47.051413,-122.15324
53055,17582,48.50719,-123.103769
53057,129205,48.493292,-121.81577
53059,12083,46.024785,-121.953232
53061,822083,48.054913,-121.765038
53063,522798,47.620375,-117.403371
53065,45723,48.388728,-117.854455
53067,290536,46.935822,-122.830152
53069,4488,46.294638,-123.424458
53071,60760,46.254606,-118.48037
53073,229247,48.842653,-121.836432
53075,50104,46.905944,-117.53539
53077,250873,46.456558,-120.740145
54001,16441,39.139725,-79.996947
54003,119171,39.447938,-78.037754
54005,21457,38.022814,-81.713538
54007,13957,38.69933,-80.73166
54009,21939,40.272645,-80.578691
54011,91945,38.419578,-82.243397
54013,7109,38.844159,-81.115478
54015,8508,38.459826,-81.081866
54017,8448,39.264307,-80.711498
54019,42406,38.030933,-81.086051
54021,7823,38.915867,-80.849413
54023,11568,39.105988,-79.195064
54025,34662,37.924418,-80.45059
54027,23175,39.312139,-78.611989
54029,28810,40.516958,-80.570164
54031,13776,39.011361,-78.841729
54033,67256,39.279182,-80.386498
54035,28576,38.834234,-81.677717
54037,57146,39.307398,-77.86322
54039,178124,38.328068,-81.523516
54041,15907,38.988877,-80.495477
54043,20409,38.17177,-82.077623
54045,32019,37.830591,-81.940853
54047,17624,37.38276,-81.658204
54049,56072,39.505839,-80.243402
54051,30531,39.854426,-80.671794
54053,26516,38.770914,-82.029007
54055,58758,37.403448,-81.106456
54057,26868,39.404781,-78.95669
54059,23424,37.721161,-82.158989
54061,105612,39.633645,-80.059074
54063,13275,37.554062,-80.550329
54065,17884,39.557345,-78.256517
54067,24496,38.291432,-80.797515
54069,41411,40.100323,-80.6199
54071,6969,38.67445,-79.340617
54073,7460,39.368133,-81.161172
54075,8247,38.332606,-80.010121
54077,33432,39.46903,-79.668865
54079,56450,38.510518,-81.906109
54081,73361,37.762469,-81.264672
54083,28695,38.781095,-79.867788
54085,9554,39.177112,-81.066317
54087,13688,38.74295,-81.354494
54089,12573,37.655999,-80.856325
54091,16695,39.332478,-80.046554
54093,6839,39.111175,-79.559968
54095,8591,39.465634,-80.877219
54097,24176,38.90253,-80.231606
54099,39402,38.143642,-82.422666
54101,8114,38.483459,-80.449052
54103,15065,39.59818,-80.635399
54105,5821,39.020034,-81.382975
54107,83518,39.211602,-81.516234
54109,20394,37.60366,-81.549032
55001,20220,43.973757,-89.767228
55003,15562,46.544424,-90.679691
55005,45244,45.437192,-91.852892
55007,15036,46.634199,-91.177282
55009,264542,44.474024,-87.99613
55011,13031,44.385633,-91.761294
55013,15414,45.866897,-92.37573
55015,50089,44.07841,-88.212132
55017,64658,45.069092,-91.283505
55019,34774,44.739346,-90.609953
55021,57532,43.471882,-89.330472
55023,16131,43.242768,-90.935185
55025,546695,43.067468,-89.417852
55027,87839,43.429628,-88.701939
55029,27668,45.093417,-87.048683
55031,43150,46.463218,-91.892477
55033,45368,44.947751,-91.897645
55035,104646,44.726355,-91.286414
55037,4295,45.871828,-88.406988
55039,103403,43.754722,-88.493284
55041,9004,45.666881,-88.773326
55043,51439,42.870028,-90.694229
55045,36960,42.675522,-89.605074
55047,18913,43.780247,-88.97038
55049,23678,43.001021,-90.133691
55051,5687,46.32655,-90.261298
55053,20643,44.32459,-90.79951
55055,84769,43.013804,-88.773985
55057,26687,43.932836,-90.113984
55059,169561,42.585882,-87.876398
55061,20434,44.605677,-87.448008
55063,118016,43.908222,-91.111758
55065,16665,42.655578,-90.130292
55067,19189,45.254863,-89.06707
55069,27593,45.333148,-89.73224
55071,78981,44.156137,-87.577352
55073,135692,44.898036,-89.757823
55075,40350,45.346899,-87.991198
55077,15574,43.826053,-89.409095
55078,4556,44.991304,-88.669251
55079,945726,42.912643,-87.862312
55081,46253,43.945175,-90.619969
55083,37930,44.996575,-88.206516
55085,35595,45.716176,-89.534533
55087,187885,44.418226,-88.464988
55089,89221,43.501845,-87.847567
55091,7287,44.627436,-91.83489
55093,42754,44.725336,-92.426279
55095,43783,45.462041,-92.447066
55097,70772,44.476246,-89.49807
55099,13351,45.679072,-90.35965
55101,196311,42.780392,-87.771599
55103,17252,43.376199,-90.435693
55105,163354,42.66988,-89.075284
55107,14178,45.472734,-91.136745
55109,90687,45.028959,-92.447284
55111,64442,43.428001,-89.943318
55113,16558,45.864911,-91.147133
55115,40899,44.789641,-88.755813
55117,115340,43.741232,-87.731516
55119,20343,45.211656,-90.504853
55121,29649,44.30305,-91.358867
55123,30822,43.599366,-90.821983
55125,22195,46.049848,-89.501254
55127,103868,42.66811,-88.541731
55129,15720,45.892489,-91.796422
55131,136034,43.391156,-88.232917
55133,404198,43.018368,-88.30424
55135,50990,44.478004,-88.967005
55137,24443,44.112823,-89.239786
55139,171907,44.085707,-88.668149
55141,72999,44.461413,-90.038825
56001,38880,41.665514,-105.721883
56003,11790,44.525117,-107.994848
56005,46341,44.191999,-105.517014
56007,14800,41.70359,-106.933153
56009,13822,42.984623,-105.524752
56011,7584,44.589266,-104.567298
56013,39261,43.054831,-108.608935
56015,13211,42.089455,-104.35354
56017,4413,43.720209,-108.435076
56019,8445,44.044048,-106.588541
56021,99500,41.29283,-104.660395
56023,19830,42.229993,-110.682961
56025,79858,42.977645,-106.768219
56027,2356,43.062159,-104.468373
56029,29194,44.492387,-109.593597
56031,8393,42.131593,-104.953963
56033,30485,44.781369,-106.881211
56035,9831,42.767928,-109.91617
56037,42343,41.660328,-108.875677
56039,23464,44.048662,-110.426087
56041,20226,41.284726,-110.558947
56043,7805,43.878831,-107.669052
56045,6927,43.846213,-104.57002
72001,#N/A,18.181611,-66.758165
72003,#N/A,18.375673,-67.185745
72005,#N/A,18.480191,-67.143762
72007,#N/A,18.256524,-66.128496
72009,#N/A,18.130723,-66.26446
72011,#N/A,18.286905,-67.131282
72013,#N/A,18.434004,-66.674994
72015,#N/A,17.97206,-66.041945
72017,#N/A,18.469989,-66.55823
72019,#N/A,18.200018,-66.309282
72021,#N/A,18.34942,-66.168626
72023,#N/A,17.997138,-67.180862
72025,#N/A,18.211109,-66.050964
72027,#N/A,18.445469,-66.863134
72029,#N/A,18.330044,-65.886021
72031,#N/A,18.396776,-65.968778
72033,#N/A,18.444614,-66.148819
72035,#N/A,18.103624,-66.151667
72037,#N/A,18.253265,-65.620765
72039,#N/A,18.295913,-66.515588
72041,#N/A,18.174391,-66.161618
72043,#N/A,18.1038,-66.357586
72045,#N/A,18.225032,-66.219481
72047,#N/A,18.30391,-66.326179
72049,#N/A,18.326608,-65.307769
72051,#N/A,18.474376,-66.261973
72053,#N/A,18.386378,-65.588454
72054,#N/A,18.373953,-66.560085
72055,#N/A,17.948052,-66.922989
72057,#N/A,17.973929,-66.137467
72059,#N/A,18.005338,-66.798293
72061,#N/A,18.344357,-66.114056
72063,#N/A,18.272581,-65.981177
72065,#N/A,18.441141,-66.79821
72067,#N/A,18.134695,-67.116199
72069,#N/A,18.135403,-65.786229
72071,#N/A,18.483983,-67.014023
72073,#N/A,18.211152,-66.58687
72075,#N/A,17.997974,-66.490496
72077,#N/A,18.224133,-65.908542
72079,#N/A,17.978511,-67.040111
72081,#N/A,18.276925,-66.869587
72083,#N/A,18.227594,-66.97758
72085,#N/A,18.187148,-65.871189
72087,#N/A,18.445503,-65.942649
72089,#N/A,18.367996,-65.709904
72091,#N/A,18.444646,-66.492884
72093,#N/A,18.173956,-66.935547
72095,#N/A,17.999786,-65.896403
72097,#N/A,18.08385,-67.886337
72099,#N/A,18.377637,-67.079574
72101,#N/A,18.318017,-66.420392
72103,#N/A,18.21107,-65.735749
72105,#N/A,18.28992,-66.25344
72107,#N/A,18.218733,-66.436899
72109,#N/A,18.000311,-65.986642
72111,#N/A,18.026618,-66.728125
72113,#N/A,18.001717,-66.606662
72115,#N/A,18.466357,-66.927603
72117,#N/A,18.33898,-67.250771
72119,#N/A,18.376369,-65.798434
72121,#N/A,18.084483,-66.947609
72123,#N/A,17.971485,-66.262252
72125,#N/A,18.1078,-67.037263
72127,#N/A,18.422249,-66.069081
72129,#N/A,18.147107,-65.976167
72131,#N/A,18.331064,-66.969064
72133,#N/A,17.952922,-66.387588
72135,#N/A,18.364556,-66.244669
72137,#N/A,18.45691,-66.193193
72139,#N/A,18.335387,-66.003787
72141,#N/A,18.270865,-66.702989
72143,#N/A,18.43622,-66.336412
72145,#N/A,18.455128,-66.397883
72147,#N/A,18.125418,-65.432474
72149,#N/A,18.130718,-66.472244
72151,#N/A,18.059858,-65.859871
72153,#N/A,18.085669,-66.857901
