"","date","hour.ending","hour","AECO","AEPAPT","AEPIMP","AEPKPT","AEPOPT","AP","BC","CE","DAY","DEOK","DOM","DPLCO","DUQ","EASTON","EKPC","JC","ME","OE","OVEC","PAPWR","PE","PEPCO","PLCO","PN","PS","RECO","SMECO","UGI","VMEU"
"4292",2019-06-28,20,4292,2049.19,5423.193,4093.018,837.026,8449.335,7478.299,5239.737,16599.71,2875,4710.824,15348.143,3203.203,2222.759,45.381,2076.422,4471.163,2404.649,9784.583,64,752.699,6569.012,4110.273,5864.127,2445.457,7763.838,303.535,668.098,160.899,126.076
"4293",2019-06-28,21,4293,1954.252,5176.861,3948.974,804.621,8042.889,7205.408,4981.091,15873.041,2770,4534.984,14729.749,3069.903,2142.853,43.452,1967.246,4240.854,2310.355,9316.01,62,706.288,6290.921,3959.055,5649.887,2438.011,7435.419,286.011,626.623,156.451,122.854
"4294",2019-06-28,22,4294,1876.911,4970.493,3848.283,788.856,7803.358,6994.279,4818.52,15277.199,2656,4362.981,14170.673,2947.854,2030.135,39.627,1862.973,3993.666,2228.97,8972.513,59,679.408,6089.881,3822.622,5493.95,2327.08,7216.023,268.358,588.817,153.144,118.928
"4295",2019-06-28,23,4295,1734.154,4680.184,3674.439,746.986,7262.036,6462.26,4488.249,14732.895,2467,4133.764,13235.628,2723.888,1891.956,36.612,1778.924,3591.821,2068.365,8456.553,52,624.716,5708.077,3618.921,5099.916,2185.683,6730.752,240.418,531.61,139.568,109.712
"4296",2019-06-28,24,4296,1578.735,4306.138,3436.512,689.816,6606.711,5838.298,4132.188,13639.642,2254,3790.804,12161.098,2472.595,1749.427,32.511,1577.187,3223.943,1876.817,7775.027,45,621.014,5316.618,3393.926,4665.29,2022.31,6215.745,213.889,471.024,127.03,101.468
"4297",2019-06-29,1,4297,1426.254,3972.808,3269.814,635.49,6024.336,5410.982,3790.476,12473.607,2039,3516.655,11201.552,2258.418,1606.245,29.898,1410.356,2880.591,1726.302,7180.364,38,575.754,4940.791,3149.172,4327.274,1857.448,5742.027,190.106,417.818,115.582,93.339
"4298",2019-06-29,2,4298,1299.401,3746.462,3068.592,599.618,5639.085,5043.897,3542.503,11501.651,1873,3283.053,10524.843,2092.124,1514.947,28.384,1300.895,2652.628,1613.296,6758.264,37,537.834,4647.265,2943.28,4046.473,1770.853,5404.014,173.753,374.559,107.321,87.788
"4299",2019-06-29,3,4299,1226.32,3586.235,2946.973,567.436,5313.03,4805.256,3355.713,10735.534,1763,3077.195,9987.862,1983.347,1454.363,26.28,1212.038,2495.922,1544.327,6453.742,38,505.894,4440.184,2791.245,3902.404,1697.79,5117.842,162.09,345.222,101.991,83.984
"4300",2019-06-29,4,4300,1165.124,3466.828,2908.504,547.768,5093.947,4672.069,3205.851,10273.202,1682,2911.654,9635.755,1909.854,1416.301,25.768,1156.811,2365.747,1499.266,6236.174,35,492.299,4286.22,2700.277,3784.763,1671.061,4935.347,154.603,324.497,97.795,81.066
"4301",2019-06-29,5,4301,1135.655,3433.778,2761.415,535.421,4978.654,4620.27,3142.837,9927.872,1643,2840.816,9486.819,1868.125,1397.399,25.254,1102.126,2314.838,1465.046,6149.35,37,491.31,4220.739,2633.262,3739.517,1648.388,4818.492,149.811,312.991,95.723,79.058
"4302",2019-06-29,6,4302,1122.483,3442.879,2812.487,533.078,4972.266,4620.322,3119.109,9807.107,1641,2825.762,9500.351,1867.149,1418.946,24.717,1062.039,2294.604,1466.206,6196.766,36,484.11,4200.318,2586.457,3726.981,1670.337,4736.475,148.301,310.112,94.543,78.457
"4303",2019-06-29,7,4303,1123.108,3400.16,2844.106,530.313,4937.772,4624.272,3166.914,9737.353,1645,2823.091,9613.892,1892.073,1416.489,26.256,1065.59,2355.885,1511.332,6263.033,38,489.956,4300.227,2645.31,3871.379,1719.814,4805.859,151.735,314.731,97.789,78.173
"4304",2019-06-29,8,4304,1265.718,3565.71,2939.199,541.483,5252.979,4966.52,3450.279,10202.095,1750,3000.659,10288.107,2110.238,1505.014,29.39,1165.267,2570.718,1624.612,6584.302,36,542.176,4676.22,2832.015,4152.837,1808.544,5055.202,166.601,348.165,105.281,80.422
"4305",2019-06-29,9,4305,1418.405,3842.186,3138.303,586.917,5769.763,5503.683,3901.463,11142.714,1926,3284.958,11424.096,2356.572,1628.208,32.987,1267.95,2909.025,1796.232,7031.043,36,587.195,5126.164,3172.902,4511.503,1955.211,5458.147,185.666,400.419,113.975,83.686
"4306",2019-06-29,10,4306,1564.701,4209.049,3379.564,639.547,6397.107,5977.445,4379.697,12307.968,2138,3603.329,12626.526,2608.321,1780.921,38.702,1422.808,3313.741,1944.658,7666.659,44,623.641,5602.094,3505.932,4841.26,2083.807,5966.634,206.669,455.899,124.778,88.725
"4307",2019-06-29,11,4307,1710.394,4676.443,3563.136,699.5,7032.932,6411.6,4801.322,13356.837,2331,3939.71,13869.289,2861.066,1939.348,40.662,1603.065,3686.922,2106.157,8265.754,50,639.355,6066.67,3797.205,5186.645,2188.28,6437.546,228.863,519.106,134.159,93.292
"4308",2019-06-29,12,4308,1817.978,5043.766,3741.622,762.777,7528.376,6799.033,5120.102,14369.941,2437,4169.528,15029.733,3055.168,2068.708,43.26,1749.165,4036.091,2231.209,8805.95,54,694.46,6424.312,4033.725,5466.32,2247.264,6842.804,250.068,574.953,141.982,99.395
"4309",2019-06-29,13,4309,1923.222,5303.243,3844.997,809.991,7868.815,7138.051,5377.703,15082.182,2539,4347.176,15914.353,3226.185,2140.227,45.402,1901.224,4346.073,2336.946,9229.305,55,712.254,6701.033,4196.515,5648.067,2276.642,7173.167,270.179,623.264,149.438,104.547
"4310",2019-06-29,14,4310,2019.771,5482.475,3950.116,849.093,8080.332,7250.939,5534.773,15727.427,2604,4441.712,16450.135,3347.185,2189.161,46.891,1950.193,4588.192,2385.938,9467.712,59,708.512,6923.416,4294.629,5774.526,2288.001,7485.06,289.374,659.942,156.399,109.939
"4311",2019-06-29,15,4311,2096.936,5605.078,3925.375,871.799,8265.229,7297.984,5630.639,16019.904,2658,4506.282,16814.818,3406.815,2169.92,47.93,2019.937,4794.787,2380.568,9674.354,61,707.498,7081.128,4293.183,5697.749,2257.061,7733.877,307.867,670.51,157.204,116.992
"4312",2019-06-29,16,4312,2136.118,5622.592,4084.07,888.333,8413.928,7277.271,5701.672,16292.72,2718,4617.734,17165.719,3382.333,2206.725,49.558,2092.486,5002.524,2168.615,9767.527,57,692.952,7052.01,4361.918,5417.36,2266.665,7976.805,318.026,648.306,153.077,119.109
"4313",2019-06-29,17,4313,2055.606,5552.897,4058.148,902.256,8486.176,7352.973,5374.04,16493.297,2766,4664.745,17253.668,3228.282,2231.948,44.807,2100.748,4925.904,2051.387,9833.507,61,700.749,6372.048,4361.889,5195.601,2261.98,7920.556,310.827,628.457,152.282,122.563
"4314",2019-06-29,18,4314,1915.864,5554.863,4093.285,896.284,8485.708,7317.31,5002.824,16486.609,2772,4692.964,17114.574,3052.905,2114.811,43.293,2167.946,4362.683,2088.715,9792.106,61,679.978,5794.307,4232.951,5223.255,2262.394,7121.465,292.579,611.452,150.439,111.003
"4315",2019-06-29,19,4315,1743.059,5500.803,4069.221,884.747,8386.724,7146.847,5003.951,16393.19,2749,4640.226,16920.383,2933.945,1953.636,37.625,2099.157,3972.486,2072.366,9650.397,58,655.212,5773.452,4208.375,5139.657,2196.061,6772.135,277.219,591.413,141.21,98.828
"4316",2019-06-29,20,4316,1633.158,5359.726,3935.299,854.596,8159.079,6927.885,4786.274,16024.24,2661,4533.897,16285.99,2738.841,1863.769,35.529,2061.26,3716.55,2001.533,9273.668,55,629.902,5541.409,4057.837,4992.824,2149.17,6582.767,260.95,570.135,136.419,97.517
"4317",2019-06-29,21,4317,1589.631,5136.522,3818.917,815.414,7814.524,6645.397,4647.205,15338.558,2564,4358.395,15555.902,2636.093,1799.918,34.496,1964.863,3538.499,1946.968,8911.34,56,627.375,5398.919,3970.411,4916.758,2091.704,6436.137,247.511,533.855,128.872,98.099
"4318",2019-06-29,22,4318,1536.687,4941.339,3690.01,792.144,7563.298,6436.829,4560.339,14612.848,2460,4241.522,14976.589,2552.95,1795.279,33.028,1883.296,3386.269,1891.596,8681.106,60,615.331,5333.683,3841.5,4755.188,2063.275,6334.012,238.516,500.141,129.397,95.079
"4319",2019-06-29,23,4319,1461.792,4640.554,3571.477,745.244,7208.448,6008.847,4287.272,14110.021,2365,4023.388,14066.564,2388.517,1699.268,29.89,1768.757,3132.268,1778.734,8215.903,50,593.636,5105.539,3654.057,4485.508,1947.716,5992.618,219.25,456.975,119.744,89.973
"4320",2019-06-29,24,4320,1340.567,4265.431,3262.43,694.19,6701.868,5500.272,3968.584,13125.837,2201,3726.43,12900.875,2194.74,1596.81,27.812,1589.71,2859.333,1646.033,7577.934,48,521.46,4785.712,3401.05,4170.917,1820.214,5663.693,199.03,410.77,110.575,84.808
"4321",2019-06-30,1,4321,1235.055,3959.141,2945.294,647.971,6143.945,5121.724,3634.796,12152.551,2023,3484.154,12010.153,2013.541,1511.377,25.267,1447.469,2604.577,1531.063,6947.067,43,504.399,4516.696,3120.324,3879.084,1703.306,5293.785,180.94,370.225,101.474,79.488
"4322",2019-06-30,2,4322,1154.003,3718.4,2753.447,608.024,5756.958,4811.997,3403.913,11299.368,1874,3253.169,11153.032,1879.559,1436.509,24.275,1327.742,2411.757,1446.494,6477.023,39,486.051,4310.085,2901.079,3696.554,1619.705,5025.721,167.967,341.219,94.797,75.843
"4323",2019-06-30,3,4323,1092.969,3577.676,2705.315,580.064,5496.446,4606.204,3229.06,10693.982,1775,3095.027,10472.351,1799.833,1380.392,22.674,1234.49,2278.102,1402.298,6148.816,35,465.491,4114.753,2772.613,3579.659,1567.993,4814.518,158.581,321.358,91.258,73.314
"4324",2019-06-30,4,4324,1055.424,3473.578,2597.437,563.538,5280.951,4494.185,3114.68,10122.782,1690,2980.306,10136.827,1747.155,1358.745,22.141,1176.335,2171.433,1358.755,5861.674,34,455.446,4023.167,2671.948,3528.514,1544.727,4643.69,150.825,305.757,87.756,71.399
"4325",2019-06-30,5,4325,1035.339,3397.014,2578.551,551.197,5075.011,4347.927,3068.24,9804.123,1646,2907.015,9920.205,1717.276,1329.495,22.164,1135.955,2128.666,1337.17,5741.138,35,432.862,3962.525,2638.031,3464.142,1526.989,4545.421,146.048,295.83,86.078,70.131
"4326",2019-06-30,6,4326,1017.162,3378.418,2547.419,543.821,5014.229,4398.091,3028.684,9603.712,1619,2856.261,9799.969,1702.75,1319.809,21.633,1120.061,2085.728,1339.85,5653.851,39,448.889,3933.461,2590.055,3465.378,1516.906,4424.971,142.574,292.043,85.423,68.717
"4327",2019-06-30,7,4327,1042.167,3388.951,2531.993,535.279,4952.94,4434.472,3051.228,9478.862,1604,2829.296,9897.977,1745.63,1322.818,22.633,1087.653,2115.803,1370.346,5527.25,35,442.363,4023.253,2555.701,3554.197,1526.114,4431.247,144.193,296.367,87.489,68.49
"4328",2019-06-30,8,4328,1142.04,3542.659,2579.505,553.749,5268.999,4726.316,3271.812,9714.654,1685,2923.765,10446.399,1929.232,1392.447,24.746,1175.088,2281.721,1502.004,5927.126,39,472.272,4310.373,2685.796,3868.975,1637.859,4637.245,156.817,330.91,96.753,69.722
"4329",2019-06-30,9,4329,1254.125,3888.53,2822.786,593.471,5864.946,5204.89,3624.348,10683.729,1846,3221.36,11503.895,2164.639,1495.995,28.862,1362.761,2546.758,1673.426,6514.535,37,513.258,4670.742,2970.514,4192.721,1775.287,4927.547,174.519,383.159,107.299,72.147
"4330",2019-06-30,10,4330,1358.145,4272.276,2978.104,661.811,6510.213,5627.636,3992.978,11816.865,2029,3519.484,12690.202,2379.361,1617.867,31.393,1537.788,2830.54,1795.384,7069.203,48,562.884,5046.951,3252.23,4501.886,1901.754,5248.323,193.251,440.269,116.328,73.228
"4331",2019-06-30,11,4331,1470.215,4616.312,3195.038,724.636,7012.98,5970.819,4244.662,13057.29,2202,3829.711,13860.314,2549.72,1728.231,34.518,1667.697,3098.805,1891.471,7566.777,56,609.998,5347.061,3419.69,4716.176,1973.397,5584.826,211.4,494.599,123.085,77.966
"4332",2019-06-30,12,4332,1521.507,4931.594,3341.435,769.709,7419.639,6279.807,4447.902,14140.2,2328,4038.817,14733.741,2660.463,1828.101,36.633,1780.291,3339.042,1951.52,7946.708,58,624.143,5557.734,3537.115,4837.286,2021.663,5861.202,225.171,531.788,125.639,79.842
"4333",2019-06-30,13,4333,1582.807,5154.129,3457.501,811.36,7715.549,6502.397,4612.645,15061.034,2414,4246.543,15454.962,2732.904,1888.961,38.123,1910.871,3487.696,1993.148,8175.317,58,623.152,5716.487,3628.491,4955.165,2035.682,6000.363,236.323,557.696,128.424,85.149
"4334",2019-06-30,14,4334,1618.5,5369.239,3639.909,836.438,7910.44,6597.918,4776.369,15785.37,2505,4376.862,15962.692,2827.627,1938.691,39.159,1988.551,3598.349,2038.594,8364.504,64,667.947,5803.495,3722.396,4988.259,2071.193,6111.072,247.708,579.694,129.527,86.557
"4335",2019-06-30,15,4335,1659.51,5515.908,3749.534,844.288,8055.412,6705.79,4925.011,15624.036,2570,4469.495,16342.301,2910.562,1982.619,40.652,2045.718,3702.581,2067.754,8479.564,64,672.126,5915.73,3838.782,5010.189,2082.759,6245.683,246.777,605.224,130.54,85.996
"4336",2019-06-30,16,4336,1748.071,5561.752,3936.251,853.089,8154.349,6893.718,5031.468,14306.377,2615,4559.422,16590.794,2994.868,2020.267,42.228,2080.951,3754.493,2095.925,8619.293,62,691.748,6009.248,3971.282,5086.561,2090.851,6211.221,230.648,633.444,131.17,89.546
"4337",2019-06-30,17,4337,1836.449,5599.826,3953.786,858.772,8214.843,7013.638,5152.955,13043.545,2667,4610.458,16841.058,3096.015,2047.377,43.72,2063.412,3849.687,2136.609,8779.325,64,701.932,6127.326,4028.566,5180.494,2111.677,6303.997,237.965,656.631,131.932,97.531
"4338",2019-06-30,18,4338,1899.551,5632.946,3881.688,862.082,8210.264,7083.843,5249.735,12517.606,2696,4655.323,16774.886,3178.229,2066.912,43.757,2025.84,3923.783,2172.206,8806.827,67,710.667,6161.236,4077.778,5210.64,2150.476,6431.462,236.525,667.857,133.053,102.501
"4339",2019-06-30,19,4339,1891.211,5537.361,3879.948,832.292,8048.509,7003.322,5230.145,12595.185,2673,4618.443,16449.713,3156.628,2029.963,43.758,1997.736,3848.81,2153.623,8689.407,71,680.479,6036.028,4062.05,5145.155,2123.032,6401.6,229.014,661.834,129.581,105.24
"4340",2019-06-30,20,4340,1801.793,5364.716,3815.777,805.009,7833.621,6710.88,5054.83,12650.159,2599,4513.55,15892.632,3034.781,1941.365,41.228,1960.432,3669.033,2069.545,8416.462,62,657.468,5745.439,3990.683,4951.866,2097.207,6257.897,220.56,631.282,125.387,104.684
"4341",2019-06-30,21,4341,1682.736,5147.113,3727.537,773.749,7488.336,6389.936,4804.425,12462.775,2505,4301.151,15140.424,2830.889,1845.827,38.133,1851.996,3402.146,1964.057,7992.233,64,633.756,5427.719,3832.6,4757.025,2027.145,6019.518,210.176,588.634,120.858,102.154
"4342",2019-06-30,22,4342,1593.409,5006.947,3719.554,755.899,7211.608,6144.322,4601.573,12505.542,2433,4157.082,14452.862,2671.033,1777.847,35.523,1760.176,3213.982,1904.441,7748.052,63,629.292,5248.202,3700.032,4612.357,1980.492,5901.026,202.399,542.468,117.748,98.563
"4343",2019-06-30,23,4343,1437.122,4670.113,3520.761,717.478,6755.106,5681.088,4225.548,12329.793,2278,3887.221,13288.663,2414.808,1643.216,31.958,1645.664,2924.113,1763.352,7297.304,51,598.759,4942.207,3487.601,4273.218,1887.085,5561.028,185.448,476.764,109.224,90.99
"4344",2019-06-30,24,4344,1247.398,4265.92,3273.517,663.259,6175.247,5185.613,3784.437,11781.596,2094,3596.177,12005.608,2132.572,1481.145,28.366,1492.67,2563.338,1587.791,6720.686,62,550.322,4508.352,3171.869,3961.453,1755.634,5133.739,164.83,407.426,97.353,82.534
"4345",2019-07-01,1,4345,1108.994,3969.416,3088.53,611.832,6044.038,4771.555,3415.358,10955.364,1916,3337.035,11041.122,1905.921,1384.854,24.77,1326.93,2289.532,1448.287,6242.142,43,507.243,4175.258,2875.961,3723.078,1637.179,4708.442,148.548,357.315,88.723,74.927
"4346",2019-07-01,2,4346,1009.24,3736.394,2954.961,586.769,5710.784,4429.547,3145.472,10291.342,1796,3145.247,10327.119,1751.072,1310.711,23.174,1251.56,2089.688,1378.881,5909.247,39,482.48,3914.862,2695.498,3538.789,1558.55,4428.623,139.614,321.724,83.062,70.055
"4347",2019-07-01,3,4347,940.118,3570.206,2863.08,557.2,5465.473,4276.212,2956.854,9821.337,1717,2982.535,9899.152,1651.591,1266.447,21.127,1174.122,1983.904,1325.71,5665.639,38,453.945,3733.327,2562.734,3410.555,1541.074,4234.418,133.754,297.209,80.148,66.364
"4348",2019-07-01,4,4348,897.324,3511.422,2776.925,545.392,5346.441,4192.968,2832.969,9545.639,1661,2892.517,9570.779,1589.412,1242.362,20.108,1104.105,1913.031,1304.32,5554.278,42,461.225,3661.372,2500.982,3353.142,1510.345,4125.618,129.944,284.201,77.479,64.079
"4349",2019-07-01,5,4349,888.714,3474.737,2788.333,543.363,5318.604,4169.033,2826.887,9444.115,1653,2855.439,9584.34,1576.595,1245.255,20.142,1109.936,1925.803,1307.198,5591.886,43,463.774,3675.575,2502.498,3380.268,1512.658,4132.432,130.45,286.702,77.905,65.185
"4350",2019-07-01,6,4350,907.479,3565.242,2921.395,552.608,5444.554,4345.778,2916.728,9648.065,1714,2956.762,9828.74,1629.375,1291.946,20.116,1132.048,1991.428,1374.131,5770.659,43,464.104,3800.76,2663.734,3522.238,1593.825,4201.467,132.869,300.6,82.672,66.545
"4351",2019-07-01,7,4351,959.012,3711.178,3029.564,564.059,5708.623,4595.309,3127.362,10027.057,1820,3104.631,10332.34,1768.353,1309.847,23.176,1223.272,2157.636,1510.936,6063.999,45,524.317,4068.144,2857.34,3897.783,1726.995,4463.552,143.496,320.544,91.629,69.766
"4352",2019-07-01,8,4352,1032.951,3899.474,3294.522,581.999,6251.968,4921.394,3402.786,11038.811,1978,3290.686,11038.793,1938.583,1412.605,26.727,1269.258,2353.242,1646.024,6604.31,46,564.845,4506.021,3099.995,4231.655,1872.268,4832.09,161.629,345.43,102.66,71.543
"4353",2019-07-01,9,4353,1085.205,4151.252,3443.754,619.912,6613.127,5208.056,3595.579,12147.481,2141,3492.058,11717.19,2085.195,1500.36,29.882,1351.794,2546.47,1757.572,7167.666,50,581.432,4761.849,3259.857,4511.181,1973.153,5132.616,181.321,368.933,110.303,71.902
"4354",2019-07-01,10,4354,1142.386,4405.654,3579.634,652.53,7130.557,5449.988,3777.077,13177.084,2269,3759.722,12316.475,2209.046,1600.748,32.468,1403.584,2743.001,1831.839,7528.708,54,601.808,5034.769,3367.979,4710.293,2058.055,5374.98,197.026,391.885,116.34,73.404
"4355",2019-07-01,11,4355,1204.447,4699.141,3716.006,702.125,7555.523,5792.231,3956.181,14288.405,2455,4025.72,13066.322,2342.075,1725.744,34.017,1551.864,2941.446,1924.28,8042.582,66,643.803,5252.756,3450.376,4944.077,2168.842,5666.396,212.631,423.292,122.18,76.419
"4356",2019-07-01,12,4356,1275.271,4959.251,3868.174,749.217,7938.481,6058.649,4118.76,15135.262,2573,4240.256,13693.419,2403.382,1826.105,36.67,1701.19,3154.555,1986.214,8526.677,68,660.52,5497.651,3534.036,5120.574,2205.042,5946.99,228.952,451.913,127.41,81.688
"4357",2019-07-01,13,4357,1354.79,5238.904,4008.747,798.515,8345.738,6265.227,4288.503,15778.349,2718,4454.926,14252.672,2539.162,1893.614,38.144,1824.152,3384.95,2066.077,8918.73,63,688.321,5664.221,3650.82,5226.977,2259.98,6203.138,244.209,477.01,131.908,87.408
"4358",2019-07-01,14,4358,1439.76,5470.199,4162.627,843.516,8707.452,6510.069,4450.684,16469.585,2836,4628.76,14692.591,2660.245,1964.099,39.649,1932.739,3621.187,2138.189,9195.458,69,728.959,5862.811,3752.77,5381.827,2323.767,6508.094,260.584,506.784,136.012,94.626
"4359",2019-07-01,15,4359,1506.935,5636.681,4235.921,881.49,8975.196,6717.468,4629.497,17199.456,2926,4749.119,15243.728,2770.029,2043.681,40.113,2020.888,3874.072,2205.699,9712.977,70,698.313,6041.525,3917.974,5488.635,2316.853,6807.583,277.169,535.883,140.39,96.191
"4360",2019-07-01,16,4360,1610.513,5747.947,4205.346,910.103,9199.324,6959.262,4847.034,17664.612,2979,4821.037,15713.778,2894.846,2113.383,41.227,2102.669,4111.838,2260.075,10081.212,70,723.38,6237.844,4040.095,5605.826,2358.336,7113.555,293.428,568.324,145.279,100.947
"4361",2019-07-01,17,4361,1723.211,5798.582,4333.437,919.215,9453.497,7179.821,5043.18,17959.603,3014,4884.353,16129.34,3017.43,2181.121,42.253,2200.042,4319.664,2319.37,10361.481,67,746.851,6391.14,4181.044,5679.422,2382.897,7392.277,304.148,589.071,150.847,106.27
"4362",2019-07-01,18,4362,1828.261,5857.768,4422.964,916.935,9517.775,7255.018,5181.15,18294.888,3028,4886.615,16270.639,3089.077,2245.803,42.236,2195.274,4459.381,2351.378,10502.193,69,759.685,6484.658,4251.967,5752.926,2385.58,7534.814,303.968,611.223,153.862,110.169
"4363",2019-07-01,19,4363,1851.427,5750.802,4392.881,901.925,9575.522,7230.217,5163.922,18488.483,3005,4868.87,16092.46,3058.93,2224.533,41.243,2201.725,4435.966,2327.657,10489.41,71,779.168,6396.79,4155.929,5715.363,2366.301,7495.03,294.388,612.486,153.395,113.488
"4364",2019-07-01,20,4364,1796.873,5572.989,4329.432,865.854,9399.776,7028.05,4992.95,18206.406,2965,4767.8,15443.492,2929.185,2160.092,39.14,2104.36,4275.464,2264.385,10274.789,71,767.556,6149.232,3962.53,5538.921,2346.755,7342.774,276.917,589.112,149.731,111.361
"4365",2019-07-01,21,4365,1680.759,5273.632,4133.321,822.639,9017.758,6669.267,4711.876,17553.627,2860,4593.545,14684.295,2739.833,2060.162,35.491,2013.524,3951.489,2162.843,9927.82,67,741.234,5866.668,3762,5302.389,2252.751,7026.601,256.286,546.578,141.646,106.537
"4366",2019-07-01,22,4366,1601.363,5067.564,4095.595,809.593,8735.727,6419.652,4511.275,16861.176,2739,4432.316,13875.595,2601.427,1995.805,33.497,1962.49,3684.162,2063.695,9631.512,64,698.097,5661.584,3583.859,5094.594,2216.074,6788.095,240.05,506.086,138.22,101.962
"4367",2019-07-01,23,4367,1444.47,4718.108,3903.869,763.683,8134.216,5861.606,4090.211,16219.399,2570,4203.811,12579.291,2336.121,1833.564,29.885,1763.072,3289.782,1883.187,9086.507,65,640.036,5246.421,3323.408,4683.747,2061.03,6283.815,213.072,439.672,125.8,92.64
"4368",2019-07-01,24,4368,1270.724,4289.06,3602.582,700.022,7459.115,5295.409,3682.31,15054.428,2367,3903.94,11346.386,2080.82,1659.763,25.79,1635.121,2861.753,1713.336,8341.875,63,599.238,4796.276,3017.559,4256.306,1917.023,5726.753,186.376,374.297,110.843,83.838
"4369",2019-07-02,1,4369,1129.231,3945.346,3311.49,649.595,6847.05,4879.624,3325.602,13855.854,2185,3611.667,10349.102,1874.876,1534.808,23.167,1440.42,2533.164,1571.316,7703.501,56,551.059,4413.92,2738.035,3964.059,1774.653,5221.63,164.985,326.124,99.451,76.996
"4370",2019-07-02,2,4370,1040.119,3707.375,3132.342,612.658,6457.591,4588.013,3093.489,12916.674,2048,3434.994,9754.48,1743.721,1446.274,21.15,1259.977,2300.092,1484.202,7319.145,50,539.662,4139.402,2589.76,3818.521,1684.079,4874.479,151.368,295.838,92.513,72.769
"4371",2019-07-02,3,4371,981.77,3578.937,2984.686,586.868,6134.406,4422.724,2940.578,12238.763,1966,3268.686,9350.682,1661.049,1393.817,20.626,1155.089,2154.704,1423.896,6993.425,42,514.88,3958.72,2471.96,3625.47,1641.84,4633.626,142.086,277.568,88.129,69.663
"4372",2019-07-02,4,4372,951.336,3470.502,2928.151,565.09,5982.647,4326.16,2860.817,11722.671,1900,3186.892,9142.556,1622.951,1369.627,19.653,1111.86,2098.937,1401.486,6645.378,43,505.779,3857.84,2428.461,3576.03,1631.511,4504.754,136.403,270.607,84.971,67.745
"4373",2019-07-02,5,4373,944.067,3456.448,2957.297,567.523,5997.451,4377.662,2860.531,11485.966,1887,3150.298,9205.855,1623.695,1365.927,20.635,1090.582,2069.782,1403.778,6577.82,42,512.239,3861.366,2480.348,3590.145,1658.22,4466.56,135.408,277.047,84.239,68.159
"4374",2019-07-02,6,4374,961.493,3542.351,3118.184,568.822,6119.364,4516.188,2974.838,11530.846,1953,3256.968,9508.206,1690.398,1415.52,20.663,1132.301,2134.674,1471.5,6824.821,39,519.072,3999.48,2627.724,3785.328,1751.521,4535.957,138.912,296.592,87.22,70.698
"4375",2019-07-02,7,4375,1031.092,3701.98,3183.856,581.712,6452.147,4778.249,3212.621,11920.094,2063,3392.005,10093.223,1836.358,1486.14,24.05,1168.714,2313.742,1600.718,7101.163,46,562.907,4338.904,2891.511,4124.689,1869.252,4810.473,149.932,317.5,96.859,74.719
"4376",2019-07-02,8,4376,1131.209,3957.576,3372.865,604.827,6974.594,5157.552,3528.494,12928.159,2227,3592.68,10883.35,2046.857,1617.964,27.936,1328.978,2573.608,1740.4,7677.672,44,608.317,4773.186,3173.605,4432.691,2021.853,5231.469,172.27,344.519,108.773,78.034
"4377",2019-07-02,9,4377,1233.397,4225.473,3553.144,649.562,7623.624,5495.808,3818.578,14354.168,2397,3858.033,11686.19,2235.454,1770.204,31.5,1455.506,2801.878,1842.466,8338.07,53,672.971,5116.373,3402.014,4817.976,2159.252,5617.543,196.708,373.479,116.432,80.363
"4378",2019-07-02,10,4378,1318.456,4540.146,3843.982,697.49,8222.274,5900.437,4101.382,15615.101,2571,4138.697,12711.426,2417.345,1931.182,35.435,1598.749,3053.956,1943.449,9007.317,53,712.487,5427.602,3601.918,4997.35,2266.626,5985.879,218.427,410.439,121.85,83.379
"4379",2019-07-02,11,4379,1453.305,4942.666,4000.807,755.441,8813.529,6401.199,4417.648,16801.711,2740,4402.925,13690.688,2594.004,2100.669,38.124,1697.816,3361.97,2053.886,9679.331,56,771.623,5794.658,3797.133,5221.904,2387.657,6369.332,238.804,456.483,126.362,87.879
"4380",2019-07-02,12,4380,1535.761,5323.511,4232.588,787.555,9238.929,6841.597,4711.718,17868.417,2853,4589.714,14697.967,2772.619,2250.769,40.656,1837.188,3680.672,2184.733,10189.844,55,816.182,6130.652,3972.148,5464,2447.177,6809.961,253.664,504.675,132.298,93.701
"4381",2019-07-02,13,4381,1640.754,5593.393,4374.741,821.687,9552.276,7263.99,4996.009,18589.709,2958,4780.935,15639.398,2930.858,2378.318,42.756,1957.145,3936.305,2282.385,10594.96,63,836.048,6376.761,4207.657,5671.965,2563.189,7069.13,248.924,550.002,136.251,99.618
"4382",2019-07-02,14,4382,1753.848,5755.47,4398.14,865.297,9806.011,7538.7,5267.167,18952.626,3055,4893.546,16439.127,3075.475,2461.874,45.366,2061.131,4208.649,2408.394,10854.42,67,867.338,6675.997,4393.229,5959.574,2637.751,7317.891,250.988,589.733,143.191,105.241
"4383",2019-07-02,15,4383,1855.341,5695.908,4409.728,897.061,9811.139,7711.577,5533.705,19268.716,3120,4955.19,17057.885,3220.286,2526.619,46.358,2017.018,4372.45,2493.331,10792.068,64,882.564,6963.391,4570.567,6147.216,2604.612,7473.512,257.597,627.912,151.562,111.128
"4384",2019-07-02,16,4384,1965.869,5579.306,4456.817,894.28,9599.497,7743.414,5764.904,19434.997,3089,4932.92,17541.015,3333.958,2576.609,47.383,2055.632,4598.942,2546.256,10831.486,67,848.909,7171.938,4742.566,6229.088,2589.236,7697.577,273.311,662.94,156.106,117.528
